patient	feature_1	feature_2	project
TCGA-DD-A11A	-6.6449882536058	-4.55976821162691	LIHC
TCGA-DD-A11B	19.1181910513151	-17.0709592111327	LIHC
TCGA-DD-A11C	4.6561570032717	-8.91368071780677	LIHC
TCGA-DD-A11D	-1.05489679954539	-30.377796563998	LIHC
TCGA-DD-A1E9	0.0324481489840228	-5.69340070204896	LIHC
TCGA-DD-A1EA	16.001429396575	-4.96223342978104	LIHC
TCGA-DD-A1EB	14.2683166832769	28.8671957310752	LIHC
TCGA-DD-A1EC	-10.7538937331536	-13.7495574689498	LIHC
TCGA-DD-A1ED	16.0527735404684	10.8055668076986	LIHC
TCGA-DD-A1EE	6.58224509392382	-11.2705877860059	LIHC
TCGA-DD-A1EF	-0.435322632347341	-3.07976803709805	LIHC
TCGA-DD-A1EG	-0.907957477141326	-5.19215909133497	LIHC
TCGA-DD-A1EH	17.4924719103332	-16.1755527272329	LIHC
TCGA-DD-A1EI	-3.41480747573021	-5.31925883003173	LIHC
TCGA-DD-A1EJ	-1.84586357402464	7.73628120364804	LIHC
TCGA-DD-A1EK	7.17455468707773	-8.16378654177739	LIHC
TCGA-DD-A1EL	-19.8912655613281	1.47137609943448	LIHC
TCGA-DD-A39V	0.132395447233016	-6.13584756093574	LIHC
TCGA-DD-A39W	8.94994087380261	-1.23533234276224	LIHC
TCGA-DD-A39X	1.42005353393157	-8.17944521662141	LIHC
TCGA-DD-A39Y	-0.0737069633556909	-5.23754494515402	LIHC
TCGA-DD-A39Z	6.58677271842964	-11.2630411802524	LIHC
TCGA-DD-A3A0	-6.56020528341806	-11.9443079949197	LIHC
TCGA-DD-A3A1	7.48758122376376	-15.7025581370556	LIHC
TCGA-DD-A3A2	-10.4862586827134	-15.0776788495482	LIHC
TCGA-DD-A3A3	0.191585500854201	-5.24325401077505	LIHC
TCGA-DD-A3A4	8.16567959276347	20.0519426870001	LIHC
TCGA-DD-A3A5	-2.8779995707504	7.17010092662153	LIHC
TCGA-DD-A3A6	1.89382768171983	25.8292587825628	LIHC
TCGA-DD-A3A7	12.9588213939325	-13.1851316507153	LIHC
TCGA-DD-A3A8	5.32152858666958	-9.70144674025734	LIHC
TCGA-DD-A3A9	19.0399756546757	-15.5107116731233	LIHC
TCGA-DD-A4NA	12.1874247848767	-18.6179343228972	LIHC
TCGA-DD-A4NB	3.4831344647026	9.96307982766135	LIHC
TCGA-DD-A4ND	2.63109377025474	7.19600330239796	LIHC
TCGA-DD-A4NE	9.15446123923165	7.03481498175577	LIHC
TCGA-DD-A4NF	17.2922804802725	-10.9815529149993	LIHC
TCGA-DD-A4NG	6.46867618398469	-9.74379517585558	LIHC
TCGA-DD-A4NH	8.41613061005413	-8.10106618603208	LIHC
TCGA-DD-A4NI	-5.23103485188238	-10.2131750859552	LIHC
TCGA-DD-A4NJ	2.71481390388735	-9.10257898058751	LIHC
TCGA-DD-A4NK	6.13293724466954	-11.5295413773474	LIHC
TCGA-DD-A4NL	17.7546050746901	26.1306611627212	LIHC
TCGA-DD-A4NN	18.4680860663816	-16.3116962979305	LIHC
TCGA-DD-A4NO	-1.38398337150801	-6.20500881403495	LIHC
TCGA-DD-A4NP	28.8078978786624	19.1325229338808	LIHC
TCGA-DD-A4NQ	-15.2495483594631	1.6406013771382	LIHC
TCGA-DD-A4NR	-0.439963657687435	-4.02009836339378	LIHC
TCGA-DD-A4NS	1.8161176826753	4.13861354136382	LIHC
TCGA-DD-A4NV	-11.2264131398603	-15.5154150856159	LIHC
TCGA-DD-A73A	7.94170546766616	0.705104146791319	LIHC
TCGA-DD-A73B	-2.80658904612652	14.4910985721493	LIHC
TCGA-DD-A73C	8.36575915335521	12.5168030633419	LIHC
TCGA-DD-A73D	-10.0881726192823	-4.59490190481489	LIHC
TCGA-DD-A73E	5.57022302346651	-12.192187269849	LIHC
TCGA-DD-A73F	15.3959630239497	3.81027218771806	LIHC
TCGA-DD-A73G	-0.0729443213704474	-7.19478469403045	LIHC
TCGA-DD-AA3A	3.5359239066732	-13.8883708777988	LIHC
TCGA-DD-AAC8	7.58458209446571	-12.0676419431374	LIHC
TCGA-DD-AAC9	16.745900324115	-10.7586634092742	LIHC
TCGA-DD-AACA	10.3560233774888	28.8852096491246	LIHC
TCGA-DD-AACB	-1.39637054215911	-5.19626521762347	LIHC
TCGA-DD-AACC	1.99541196479397	8.46557195988961	LIHC
TCGA-DD-AACD	5.72473915116097	-11.1428910123973	LIHC
TCGA-DD-AACE	-4.58901645828552	-9.84809259832615	LIHC
TCGA-DD-AACF	11.4439620849345	-7.39714183135273	LIHC
TCGA-DD-AACG	-4.13928098727743	-5.50902057683812	LIHC
TCGA-DD-AACH	5.1025330413567	-6.55344755913992	LIHC
TCGA-DD-AACI	12.2987236679027	-10.5862137027573	LIHC
TCGA-DD-AACJ	-0.348886463461153	-5.91878085116093	LIHC
TCGA-DD-AACK	5.82272212447645	3.06038142969728	LIHC
TCGA-DD-AACL	-19.4666898775355	2.50193584405287	LIHC
TCGA-DD-AACM	-3.63055078172396	-5.06209915138621	LIHC
TCGA-DD-AACN	18.8995730973413	-15.6447751820633	LIHC
TCGA-DD-AACO	19.663584349789	-2.69142700602595	LIHC
TCGA-DD-AACP	0.374401416900411	-15.2285261641811	LIHC
TCGA-DD-AACQ	-15.7088382859308	-20.0621734189927	LIHC
TCGA-DD-AACS	15.9684318796874	-8.09536473066185	LIHC
TCGA-DD-AACT	16.6551671836973	-11.1638208564824	LIHC
TCGA-DD-AACU	-4.39482614661569	-7.26252160434163	LIHC
TCGA-DD-AACV	-19.9929106821376	-16.9825265296552	LIHC
TCGA-DD-AACW	18.0774493513722	-15.9777128593329	LIHC
TCGA-DD-AACX	23.271041146978	-3.21092359610789	LIHC
TCGA-DD-AACY	9.85175169813267	-11.21707632106	LIHC
TCGA-DD-AACZ	-4.69756380227861	-7.11299972081578	LIHC
TCGA-DD-AAD0	15.1376694635494	-14.0068170674219	LIHC
TCGA-DD-AAD1	-0.263594939235912	-3.60938105803367	LIHC
TCGA-DD-AAD2	0.237230322946008	-5.19200857177543	LIHC
TCGA-DD-AAD3	-2.98579684781343	-7.88298254726717	LIHC
TCGA-DD-AAD5	0.928437660462685	-4.88644342476609	LIHC
TCGA-DD-AAD6	-20.7167544034979	-14.6712819728172	LIHC
TCGA-DD-AAD8	-15.7144417728366	-24.8606414591073	LIHC
TCGA-DD-AADA	17.5915282953063	-11.7228098342853	LIHC
TCGA-DD-AADB	-19.4086038299626	3.15865096566331	LIHC
TCGA-DD-AADC	-25.3321543529543	19.9254284094703	LIHC
TCGA-DD-AADD	-15.7272991851076	3.54129831382564	LIHC
TCGA-DD-AADE	-0.0507973912436872	0.422754504136792	LIHC
TCGA-DD-AADF	12.7472107884727	-14.0728517117079	LIHC
TCGA-DD-AADG	10.4877790389828	-4.56939233175612	LIHC
TCGA-DD-AADI	18.4483417882524	-15.7601201503451	LIHC
TCGA-DD-AADJ	16.0693576874421	-14.4709197417743	LIHC
TCGA-DD-AADK	-2.48325567177637	-5.94604838371418	LIHC
TCGA-DD-AADL	-4.65466526394587	-8.40765488099313	LIHC
TCGA-DD-AADM	0.202267318103638	-6.56031860078398	LIHC
TCGA-DD-AADN	0.114729644291849	-2.20622565423015	LIHC
TCGA-DD-AADO	-3.96938213191433	-5.99583344160821	LIHC
TCGA-DD-AADP	17.8173764368942	-15.7748040448754	LIHC
TCGA-DD-AADQ	5.68305092861903	-11.3543139337053	LIHC
TCGA-DD-AADR	-3.36603100010514	-5.27896010863607	LIHC
TCGA-DD-AADS	-12.0971428278491	-14.5044775280698	LIHC
TCGA-DD-AADU	1.39165606541384	-7.9944444920766	LIHC
TCGA-DD-AADV	-4.9764466156619	-8.19382679773722	LIHC
TCGA-DD-AADW	16.4240589203868	-14.5902523062078	LIHC
TCGA-DD-AADY	16.735413760871	-16.0908825699567	LIHC
TCGA-DD-AAE0	19.0875739014898	-15.6463332731534	LIHC
TCGA-DD-AAE1	18.2107234279292	-15.9600782025383	LIHC
TCGA-DD-AAE2	-1.57059621871067	17.1038644341588	LIHC
TCGA-DD-AAE3	0.973084942244108	-8.65885458331883	LIHC
TCGA-DD-AAE4	13.6525917782875	9.05866913773514	LIHC
TCGA-DD-AAE6	-5.55183717862753	-8.01577074439734	LIHC
TCGA-DD-AAE7	19.8499941680321	7.38808678507849	LIHC
TCGA-DD-AAE8	-4.51289708448011	-7.29318335809891	LIHC
TCGA-DD-AAE9	6.13047710553577	-11.1145916900518	LIHC
TCGA-DD-AAEA	-4.13910582441981	-13.0456297786691	LIHC
TCGA-DD-AAEB	-5.5790707733695	-9.97819994037065	LIHC
TCGA-DD-AAED	-3.49572371071085	-6.73453551363364	LIHC
TCGA-DD-AAEE	6.98795772021766	-13.5382189615178	LIHC
TCGA-DD-AAEG	7.23344226094651	-11.7567167671594	LIHC
TCGA-DD-AAEH	6.7674815179199	-10.6972026315555	LIHC
TCGA-DD-AAEI	0.860753146498515	0.386154299797579	LIHC
TCGA-DD-AAEK	0.989431323389759	-8.37662955890104	LIHC
TCGA-DD-AAVP	19.1927707080326	-3.49144188242726	LIHC
TCGA-DD-AAVQ	17.5853591188349	-9.47889677768048	LIHC
TCGA-DD-AAVR	13.9954438681813	-5.03666153411384	LIHC
TCGA-DD-AAVS	17.5628260182517	-16.2198695524906	LIHC
TCGA-DD-AAVU	-3.65058064667419	-6.47879050814465	LIHC
TCGA-DD-AAVV	15.7016415963906	-10.2062092120472	LIHC
TCGA-DD-AAVW	-2.32469384286323	-6.16332694824046	LIHC
TCGA-DD-AAVX	0.251211257694886	19.6808269665411	LIHC
TCGA-DD-AAVY	6.08792734665943	-11.3842081821887	LIHC
TCGA-DD-AAVZ	18.588275964233	-16.5704998943727	LIHC
TCGA-DD-AAW0	-2.48580847700958	-6.74783534091036	LIHC
TCGA-DD-AAW1	1.13803336971918	-3.80717699927451	LIHC
TCGA-DD-AAW2	5.87683734346123	-11.2934476858701	LIHC
TCGA-DD-AAW3	5.92368249642226	-11.2078282758338	LIHC
TCGA-DE-A0XZ	37.1390669456556	13.2220747854334	THCA
TCGA-DE-A0Y2	24.7837672427774	12.5653277031364	THCA
TCGA-DE-A0Y3	24.7047913740953	11.0219206173578	THCA
TCGA-DE-A2OL	24.4194785595328	10.3954649320602	THCA
TCGA-DE-A3KN	-5.0734351581309	-16.215151543773	THCA
TCGA-DE-A4M8	33.1070390520113	15.6294644951904	THCA
TCGA-DE-A4M9	16.430427874318	19.001341134444	THCA
TCGA-DE-A4MA	21.2152120474247	19.4640303852184	THCA
TCGA-DE-A4MB	18.7384471538788	-13.1770514458673	THCA
TCGA-DE-A4MC	14.1911870153135	-4.22960639397207	THCA
TCGA-DE-A4MD	20.8976733286124	-4.78906874474337	THCA
TCGA-DE-A69J	16.4956646533714	24.5787539735073	THCA
TCGA-DE-A69K	15.1545207474581	21.3990584141464	THCA
TCGA-DE-A7U5	11.232965869537	15.1171599522977	THCA
TCGA-DF-A2KN	26.3672993531512	11.0007802007208	UCEC
TCGA-DF-A2KR	-26.0655419703401	8.59812691622712	UCEC
TCGA-DF-A2KS	-13.2116350624323	6.27777715257781	UCEC
TCGA-DF-A2KU	28.5245293892233	10.1691606410456	UCEC
TCGA-DF-A2KV	26.2722189648079	10.8430368490032	UCEC
TCGA-DF-A2KY	12.4911145450348	18.9567709626091	UCEC
TCGA-DF-A2KZ	14.1067756292661	-3.47373664727731	UCEC
TCGA-DF-A2L0	-0.925886917366027	11.3440281809396	UCEC
TCGA-DG-A2KH	-1.78145476287269	17.4596812588965	CESC
TCGA-DG-A2KJ	-22.4228553109073	14.9972866112981	CESC
TCGA-DG-A2KK	7.06619483402021	15.390793367436	CESC
TCGA-DG-A2KL	-1.87510022016031	17.7040343531164	CESC
TCGA-DG-A2KM	-4.49637585372708	18.5108906422081	CESC
TCGA-DH-5140	-18.704083391872	-19.2917672879807	LGG
TCGA-DH-5141	33.8051475681035	-13.6003052864807	LGG
TCGA-DH-5142	8.15669946804648	28.8929175494544	LGG
TCGA-DH-5143	12.4388409306285	19.0263767213444	LGG
TCGA-DH-5144	35.0335556903603	-13.9595453948081	LGG
TCGA-DH-A669	35.6898137096871	-10.3543874645817	LGG
TCGA-DH-A66B	7.95790589619583	25.8546735365411	LGG
TCGA-DH-A66D	14.3565526774054	-23.0308415870922	LGG
TCGA-DH-A66F	34.7891499097124	-13.8336443348235	LGG
TCGA-DH-A66G	0.12199569455209	9.85363346302153	LGG
TCGA-DH-A7UR	33.0188251280958	-13.0046238232972	LGG
TCGA-DH-A7US	33.1583936619026	-13.4589898755506	LGG
TCGA-DH-A7UT	-10.6910705091203	-12.6850169396128	LGG
TCGA-DH-A7UU	-4.00680992165952	-15.0733477693577	LGG
TCGA-DH-A7UV	6.09741544053337	13.6178978035236	LGG
TCGA-DI-A0WH	18.8289939040593	-10.9949345575504	UCEC
TCGA-DI-A1BU	23.8757587549607	19.5941983403991	UCEC
TCGA-DI-A1BY	22.6485592816661	19.1753148211489	UCEC
TCGA-DI-A1C3	4.44597145616261	3.7101400682373	UCEC
TCGA-DI-A1NN	-20.30137454705	9.6467265919561	UCEC
TCGA-DI-A1NO	-23.3777352078827	19.04347186882	UCEC
TCGA-DI-A2QT	24.7817362322338	-8.42327641938783	UCEC
TCGA-DI-A2QU	-0.894128127786263	5.26044952783707	UCEC
TCGA-DI-A2QY	-28.5670089573674	14.3949660786202	UCEC
TCGA-DJ-A13L	4.97040985987886	7.0222050516678	THCA
TCGA-DJ-A13M	37.4318312013885	13.038943067233	THCA
TCGA-DJ-A13O	16.0626251892597	20.7889087558881	THCA
TCGA-DJ-A13P	17.2039984389242	4.00360152846309	THCA
TCGA-DJ-A13R	21.4401774350277	20.6491417015626	THCA
TCGA-DJ-A13S	24.9868764299486	11.5890958025411	THCA
TCGA-DJ-A13T	37.2893581379379	13.123520623133	THCA
TCGA-DJ-A13U	14.123424068976	-3.53484305060229	THCA
TCGA-DJ-A13V	25.123297427172	11.2135968347378	THCA
TCGA-DJ-A13W	24.0670816826436	12.0312487949207	THCA
TCGA-DJ-A13X	25.1872795242711	10.824270379099	THCA
TCGA-DJ-A1QD	25.1116607905855	10.7721795492295	THCA
TCGA-DJ-A1QE	13.9399397628443	-0.457107271968959	THCA
TCGA-DJ-A1QF	24.4540349165056	9.82549267806498	THCA
TCGA-DJ-A1QG	36.9723263379544	13.3599654923401	THCA
TCGA-DJ-A1QH	25.3549899926654	10.9206095296943	THCA
TCGA-DJ-A1QI	23.6445774967587	10.8652613851655	THCA
TCGA-DJ-A1QL	17.602508027075	8.35941325672472	THCA
TCGA-DJ-A1QM	17.5751416638105	21.9460965127188	THCA
TCGA-DJ-A1QN	17.7577136723269	4.57894513001858	THCA
TCGA-DJ-A1QO	15.4046803562836	21.7374134325501	THCA
TCGA-DJ-A1QQ	20.9412932650118	23.6140963104378	THCA
TCGA-DJ-A2PN	19.5562281169048	22.3426460850177	THCA
TCGA-DJ-A2PO	15.9645387763942	22.8161173986407	THCA
TCGA-DJ-A2PP	19.6752218681757	22.4725233660741	THCA
TCGA-DJ-A2PQ	20.5142278068605	19.1336697420197	THCA
TCGA-DJ-A2PR	19.7202086609092	22.3316455324445	THCA
TCGA-DJ-A2PS	30.677452113204	15.5497022494405	THCA
TCGA-DJ-A2PT	23.9806675479339	10.8859078492473	THCA
TCGA-DJ-A2PU	13.6624155547401	15.0699556209725	THCA
TCGA-DJ-A2PV	13.7057177614265	14.5066031624936	THCA
TCGA-DJ-A2PW	2.66368065866393	25.6257670265466	THCA
TCGA-DJ-A2PX	24.9646947905069	10.6648511921974	THCA
TCGA-DJ-A2PY	24.7952428896194	11.4676055720336	THCA
TCGA-DJ-A2PZ	11.7218990585531	15.7992355710532	THCA
TCGA-DJ-A2Q0	0.0873875074963917	-27.7041855465461	THCA
TCGA-DJ-A2Q1	15.6061888508558	21.2859667406481	THCA
TCGA-DJ-A2Q2	17.3152263843029	7.25235033611767	THCA
TCGA-DJ-A2Q3	24.2549360210036	11.3309963718803	THCA
TCGA-DJ-A2Q4	15.925224417282	21.2242737232899	THCA
TCGA-DJ-A2Q5	21.5517960495528	25.0262168553702	THCA
TCGA-DJ-A2Q6	24.2860477297816	11.146417593678	THCA
TCGA-DJ-A2Q7	33.4283650786873	15.4524850761931	THCA
TCGA-DJ-A2Q8	24.974092665255	11.578496557422	THCA
TCGA-DJ-A2Q9	24.0735315060207	10.836823809923	THCA
TCGA-DJ-A2QA	33.0036782124049	15.756623643397	THCA
TCGA-DJ-A2QB	36.419699140179	13.7224259969335	THCA
TCGA-DJ-A2QC	24.9380141592745	10.7254081709558	THCA
TCGA-DJ-A3UK	32.9583578281053	15.7214279022901	THCA
TCGA-DJ-A3UM	11.5080436870223	15.4236419929667	THCA
TCGA-DJ-A3UN	37.0925998976492	13.2671153950683	THCA
TCGA-DJ-A3UO	35.590931736012	14.2131114143674	THCA
TCGA-DJ-A3UP	36.6741676897336	13.5574840679989	THCA
TCGA-DJ-A3UQ	16.6919925804824	19.0887057192621	THCA
TCGA-DJ-A3UR	21.0978239689885	21.8829561771768	THCA
TCGA-DJ-A3US	14.0737896197884	16.5681252451125	THCA
TCGA-DJ-A3UT	18.6778503690427	21.9669483904491	THCA
TCGA-DJ-A3UU	21.037444543844	24.6527707220209	THCA
TCGA-DJ-A3UV	17.9349783948308	21.8505213782709	THCA
TCGA-DJ-A3UW	14.8063564588412	20.1663375757174	THCA
TCGA-DJ-A3UX	18.1421989942907	21.2087400361167	THCA
TCGA-DJ-A3UY	16.1886711719006	21.9942310072109	THCA
TCGA-DJ-A3UZ	20.7867634156379	17.0467571894513	THCA
TCGA-DJ-A3V0	20.2596157415712	20.271202295309	THCA
TCGA-DJ-A3V2	18.5115050940549	20.6962240311304	THCA
TCGA-DJ-A3V3	11.1392996706519	17.2516776042153	THCA
TCGA-DJ-A3V4	19.6312715610193	20.7115815458692	THCA
TCGA-DJ-A3V5	17.6642836954267	20.5063741710359	THCA
TCGA-DJ-A3V6	17.4548615437449	11.9534179265172	THCA
TCGA-DJ-A3V7	10.8689836791249	17.2185478487615	THCA
TCGA-DJ-A3V8	19.2036082093837	21.2234654627985	THCA
TCGA-DJ-A3V9	16.4530036434275	24.571646107174	THCA
TCGA-DJ-A3VA	11.411692860087	15.9651353547053	THCA
TCGA-DJ-A3VB	5.97531556472851	8.2411511976947	THCA
TCGA-DJ-A3VD	15.8294094579956	23.2942906794492	THCA
TCGA-DJ-A3VE	19.7704841909811	22.3674233236286	THCA
TCGA-DJ-A3VF	14.9657944650013	19.7163423733662	THCA
TCGA-DJ-A3VG	17.5383344149766	21.930228387392	THCA
TCGA-DJ-A3VI	18.6742902020909	22.4232786322592	THCA
TCGA-DJ-A3VJ	18.6482600829896	22.6847512070151	THCA
TCGA-DJ-A3VK	35.9907349552749	13.9826368598667	THCA
TCGA-DJ-A3VL	17.786198203803	22.1300266626826	THCA
TCGA-DJ-A3VM	36.9508293572284	13.3809734196727	THCA
TCGA-DJ-A4UL	20.3843037241892	19.9592863404613	THCA
TCGA-DJ-A4UP	20.688408980132	18.9337988088539	THCA
TCGA-DJ-A4UQ	18.2770425332524	18.6439131917427	THCA
TCGA-DJ-A4UR	7.14997943807705	15.361351164873	THCA
TCGA-DJ-A4UT	18.322929446067	20.5722532955979	THCA
TCGA-DJ-A4UW	18.4319593241585	20.3806347901194	THCA
TCGA-DJ-A4V0	11.7550437404692	15.5820588964402	THCA
TCGA-DJ-A4V2	14.2811329126917	20.0501423942635	THCA
TCGA-DJ-A4V4	31.2970850548981	16.5581130916148	THCA
TCGA-DJ-A4V5	14.5547177586907	20.1320706229335	THCA
TCGA-DK-A1A3	-11.3547623758893	7.43920225378169	BLCA
TCGA-DK-A1A5	-8.14868155934297	7.75974625074859	BLCA
TCGA-DK-A1A6	-20.8174374106674	0.462346188895985	BLCA
TCGA-DK-A1A7	-12.9626857662619	6.18669122237992	BLCA
TCGA-DK-A1AA	-0.97686835069972	-12.112498228654	BLCA
TCGA-DK-A1AB	-10.8827958921474	-9.22393802028764	BLCA
TCGA-DK-A1AC	-2.24057336572763	4.52207697235542	BLCA
TCGA-DK-A1AD	-11.5431052893889	8.21346953856894	BLCA
TCGA-DK-A1AE	0.418604296745252	21.3497720233259	BLCA
TCGA-DK-A1AF	6.16623099956379	8.31960109800142	BLCA
TCGA-DK-A1AG	-1.00337961124702	-12.1508779133527	BLCA
TCGA-DK-A2HX	-1.52526006130324	-16.1946556885722	BLCA
TCGA-DK-A2I1	-11.7777966758969	6.82389969869985	BLCA
TCGA-DK-A2I2	-10.5207774044907	-20.3260585264935	BLCA
TCGA-DK-A2I4	-8.19546660157653	9.67574663035184	BLCA
TCGA-DK-A2I6	-10.1878139648145	5.59643843933107	BLCA
TCGA-DK-A3IK	-9.24700796115171	7.25883465698334	BLCA
TCGA-DK-A3IL	-16.6253728994146	-14.4868940422644	BLCA
TCGA-DK-A3IM	-6.79894557543866	23.2148829627394	BLCA
TCGA-DK-A3IN	-11.1182951055695	5.23239004809796	BLCA
TCGA-DK-A3IQ	-5.99662583819089	7.78288992545728	BLCA
TCGA-DK-A3IS	-1.08111005522437	-13.2526640243642	BLCA
TCGA-DK-A3IT	-22.4733360108694	-0.359273583520928	BLCA
TCGA-DK-A3IU	-6.30636011768861	12.1271697220293	BLCA
TCGA-DK-A3IV	-1.47012595200601	-15.1688222734912	BLCA
TCGA-DK-A3WW	31.4631876585951	16.3681904081623	BLCA
TCGA-DK-A3WX	-4.21416170779815	10.1682284166671	BLCA
TCGA-DK-A3WY	12.9081928896901	20.4105680135902	BLCA
TCGA-DK-A3X1	-8.7473556503062	7.95103145778445	BLCA
TCGA-DK-A3X2	-2.22018260981903	16.7512691520271	BLCA
TCGA-DK-A6AV	-10.5762741311357	7.96271181023904	BLCA
TCGA-DK-A6AW	13.9480920211658	29.1372998848706	BLCA
TCGA-DK-A6B0	14.8359630883762	20.4121909663607	BLCA
TCGA-DK-A6B1	-1.46741098842636	17.0692421129365	BLCA
TCGA-DK-A6B2	-12.7387843013555	6.58216941322999	BLCA
TCGA-DK-A6B5	-20.3947854733255	5.58738692188966	BLCA
TCGA-DK-A6B6	-6.86302999651138	7.85555116151922	BLCA
TCGA-DK-AA6L	-15.8646860312276	19.3962760428096	BLCA
TCGA-DK-AA6M	-4.93603652349201	14.2699183363972	BLCA
TCGA-DK-AA6P	-10.3277190514774	8.21744979003651	BLCA
TCGA-DK-AA6Q	-21.6120714624476	24.3480516765155	BLCA
TCGA-DK-AA6R	-15.0321935033391	23.190680935345	BLCA
TCGA-DK-AA6S	-10.0082134355995	8.88969772600928	BLCA
TCGA-DK-AA6T	-8.88262540552243	-5.48667122222368	BLCA
TCGA-DK-AA6U	-8.0595374564004	7.7769787477726	BLCA
TCGA-DK-AA6W	-21.5465967360694	4.96680933852646	BLCA
TCGA-DK-AA6X	-4.49174038701003	9.7954969332528	BLCA
TCGA-DK-AA71	11.7539808985863	-12.5193836289872	BLCA
TCGA-DK-AA74	-5.41484166033381	15.9284248788375	BLCA
TCGA-DK-AA75	-21.9851989297168	4.11561310167502	BLCA
TCGA-DK-AA76	-8.94346457441122	8.14576209524308	BLCA
TCGA-DK-AA77	-1.88561804933119	17.0902521358219	BLCA
TCGA-DM-A0X9	3.9356109071027	2.23551532669288	COAD
TCGA-DM-A0XD	-4.89808098056868	-19.2640758578658	COAD
TCGA-DM-A0XF	-21.8006490703978	-7.55983131652204	COAD
TCGA-DM-A1D0	-20.8948545447736	-6.03005020526542	COAD
TCGA-DM-A1D4	26.1668778811832	-11.9605465114724	COAD
TCGA-DM-A1D6	26.311934931931	-11.9564754263471	COAD
TCGA-DM-A1D7	-17.2667217732746	-11.5618547429267	COAD
TCGA-DM-A1D8	-18.2286461827327	-9.35699242426052	COAD
TCGA-DM-A1D9	-26.5405890665804	-6.08397685282269	COAD
TCGA-DM-A1DA	-17.9333752871503	-9.27879123201018	COAD
TCGA-DM-A1DB	-18.785340394427	-7.22493475105052	COAD
TCGA-DM-A1HA	-23.5361472134047	-10.5459336128768	COAD
TCGA-DM-A1HB	24.9100150333093	20.7813324420062	COAD
TCGA-DM-A280	-12.7327706979153	-6.54346194196704	COAD
TCGA-DM-A282	-23.1672455959295	-13.7178051553471	COAD
TCGA-DM-A285	-23.6179858098513	-5.53861176020241	COAD
TCGA-DM-A288	-24.7029895566058	-4.64079585572634	COAD
TCGA-DM-A28A	-18.9229766009774	-8.26326871463549	COAD
TCGA-DM-A28C	18.9722042220904	-11.1414953336779	COAD
TCGA-DM-A28E	-25.11346173627	-11.3012300167728	COAD
TCGA-DM-A28F	-21.6520600340752	-6.86575656558402	COAD
TCGA-DM-A28G	0.411935548829524	1.07160678332094	COAD
TCGA-DM-A28H	-19.384328491315	-6.25714699627654	COAD
TCGA-DM-A28K	0.17948067642398	23.2032142482107	COAD
TCGA-DM-A28M	12.1863477411914	-6.54266082358107	COAD
TCGA-DO-A1JZ	24.9639242969047	12.3480643126505	THCA
TCGA-DO-A1K0	24.9860691192201	10.8379892201845	THCA
TCGA-DO-A2HM	5.77642126352978	7.95253194049755	THCA
TCGA-DQ-5624	-8.15261614821032	18.4058012466028	HNSC
TCGA-DQ-5625	-0.942161600002994	3.82981278397896	HNSC
TCGA-DQ-5629	-21.5852611870478	23.8341116516328	HNSC
TCGA-DQ-5630	-9.39697777071834	14.0070572257084	HNSC
TCGA-DQ-5631	-10.9869048815778	11.4682121385746	HNSC
TCGA-DQ-7588	-9.35902842346113	19.7403258265617	HNSC
TCGA-DQ-7589	-19.3076133773481	23.4503667396155	HNSC
TCGA-DQ-7590	-9.22218302391332	-24.879708716519	HNSC
TCGA-DQ-7591	14.3585900513166	3.08329274349894	HNSC
TCGA-DQ-7592	-16.3673263630005	17.55647340808	HNSC
TCGA-DQ-7593	-1.42144383508448	16.4016977212484	HNSC
TCGA-DQ-7594	-7.70128967061309	28.4264907521541	HNSC
TCGA-DQ-7595	-13.9266013778376	18.1153637898871	HNSC
TCGA-DQ-7596	-4.38430852729748	25.9872357063473	HNSC
TCGA-DR-A0ZL	-24.7917638109886	19.9164454692749	CESC
TCGA-DR-A0ZM	14.1842229091498	-4.04269452088463	CESC
TCGA-DS-A0VK	-14.0254200571618	22.8786834158013	CESC
TCGA-DS-A0VL	-8.52861359757867	27.8664599801836	CESC
TCGA-DS-A0VM	-11.0044082383168	16.4880074767424	CESC
TCGA-DS-A0VN	12.3159162163072	-22.738634328052	CESC
TCGA-DS-A1OB	-2.4827287891661	-30.4249986270395	CESC
TCGA-DS-A3LQ	-17.4553790658461	23.3287034514706	CESC
TCGA-DS-A5RQ	-11.4861225727082	24.2417337550038	CESC
TCGA-DS-A7WF	19.3117789311679	11.8200354467638	CESC
TCGA-DS-A7WH	18.3039771219411	-4.80795317492467	CESC
TCGA-DS-A7WI	-13.1135565075618	26.9031120145917	CESC
TCGA-DT-5265	10.8196451355069	-17.6697968528122	READ
TCGA-DU-5847	-8.02614252970877	-29.3510389659619	LGG
TCGA-DU-5849	32.8440379670455	-14.6435792752288	LGG
TCGA-DU-5851	0.508607015928897	9.69054441766079	LGG
TCGA-DU-5852	-8.58381361989475	-27.1216769986457	LGG
TCGA-DU-5853	0.165688185266343	9.54600615749387	LGG
TCGA-DU-5854	-14.5886007824191	-27.2704958214984	LGG
TCGA-DU-5855	8.46386289422156	-14.0384426177395	LGG
TCGA-DU-5870	35.5326336929727	-15.7178862275455	LGG
TCGA-DU-5871	2.13219119971988	17.9230948759027	LGG
TCGA-DU-5872	9.13890292826584	-14.1901421686356	LGG
TCGA-DU-5874	35.0826461392153	-12.6932715014865	LGG
TCGA-DU-6392	-10.2357468171415	-15.1713595237957	LGG
