aliquot	feature_1	feature_2	disease	center
TCGA-E2-A572-01A-13R-A31O-07	23.61874359526	4.08995423978993	BRCA	UNC-LCCC
TCGA-E2-A573-01A-11R-A29R-07	20.0359087010663	12.9972948208601	BRCA	UNC-LCCC
TCGA-E2-A574-01A-11R-A29R-07	16.7128166096912	12.2228888758154	BRCA	UNC-LCCC
TCGA-E2-A576-01A-11R-A31O-07	23.6284304279218	5.04175649455818	BRCA	UNC-LCCC
TCGA-E2-A9RU-01A-11R-A41B-07	26.1235283100156	3.17687487641088	BRCA	UNC-LCCC
TCGA-E3-A3DY-01A-11R-A20F-07	-11.972669120215	41.3310578444136	THCA	UNC-LCCC
TCGA-E3-A3DZ-01A-11R-A20F-07	-11.6989476582383	48.6078074420386	THCA	UNC-LCCC
TCGA-E3-A3E0-01A-11R-A20F-07	-5.58623234189382	45.0749195371481	THCA	UNC-LCCC
TCGA-E3-A3E1-01A-11R-A20F-07	-12.5614761379852	40.268473007754	THCA	UNC-LCCC
TCGA-E3-A3E2-01A-11R-A20F-07	-6.90416399775108	45.8957104457681	THCA	UNC-LCCC
TCGA-E3-A3E3-01A-11R-A20F-07	-10.1822480393657	40.9234035748971	THCA	UNC-LCCC
TCGA-E3-A3E5-01A-11R-A20F-07	-6.41180530398108	43.4019376679275	THCA	UNC-LCCC
TCGA-E5-A2PC-01A-11R-A206-07	15.3375952430423	5.79118293015825	BLCA	UNC-LCCC
TCGA-E5-A4TZ-01A-11R-A31N-07	11.480720715556	5.12975921220523	BLCA	UNC-LCCC
TCGA-E5-A4U1-01A-11R-A31N-07	7.37506323016153	0.694974643360513	BLCA	UNC-LCCC
TCGA-E6-A1LX-01A-11R-A14D-07	2.25562138915468	-20.1939525633192	UCEC	UNC-LCCC
TCGA-E6-A1LZ-01A-11R-A144-07	1.73958415669608	-19.2966249238597	UCEC	UNC-LCCC
TCGA-E6-A1M0-01A-11R-A144-07	-0.0776340607079063	-17.7617582664235	UCEC	UNC-LCCC
TCGA-E6-A2P8-01A-11R-A19W-07	18.5984994754093	-4.26955529317984	UCEC	UNC-LCCC
TCGA-E6-A2P9-01A-11R-A19W-07	19.1879918288814	-2.15693031923377	UCEC	UNC-LCCC
TCGA-E6-A8L9-01A-21R-A37O-07	19.6308442618503	-6.16619704446774	UCEC	UNC-LCCC
TCGA-E7-A3X6-01A-12R-A22U-07	9.85973374775596	7.26445113091382	BLCA	UNC-LCCC
TCGA-E7-A3Y1-01A-11R-A22U-07	13.3880241608585	3.17262754080696	BLCA	UNC-LCCC
TCGA-E7-A4IJ-01A-31R-A26T-07	7.26204359501613	3.02224785108404	BLCA	UNC-LCCC
TCGA-E7-A4XJ-01A-11R-A26T-07	12.1229497572113	2.08874517720141	BLCA	UNC-LCCC
TCGA-E7-A519-01A-11R-A26T-07	10.7433265152284	-4.41604423886951	BLCA	UNC-LCCC
TCGA-E7-A541-01A-11R-A26T-07	7.66737960111471	3.7696068431242	BLCA	UNC-LCCC
TCGA-E7-A5KE-01A-11R-A28M-07	9.99896645069801	3.69447149073993	BLCA	UNC-LCCC
TCGA-E7-A5KF-01A-11R-A28M-07	11.7128984046077	4.08392336692015	BLCA	UNC-LCCC
TCGA-E7-A677-01A-11R-A30C-07	13.5353976950578	5.51657940867218	BLCA	UNC-LCCC
TCGA-E7-A678-01A-11R-A30C-07	8.62801550845962	1.30852259032113	BLCA	UNC-LCCC
TCGA-E7-A6MD-01A-41R-A352-07	10.9168633800711	6.62515073126258	BLCA	UNC-LCCC
TCGA-E7-A6ME-01A-22R-A32O-07	8.45447581674774	4.98085691129235	BLCA	UNC-LCCC
TCGA-E7-A6MF-01A-12R-A32O-07	9.55989996878565	2.5761818384645	BLCA	UNC-LCCC
TCGA-E7-A7DU-01A-11R-A32O-07	5.07297883679032	1.07181564868649	BLCA	UNC-LCCC
TCGA-E7-A7DV-01A-11R-A33J-07	12.4125158889097	18.8117835179902	BLCA	UNC-LCCC
TCGA-E7-A7PW-01A-11R-A352-07	7.27549647250463	0.588425749429204	BLCA	UNC-LCCC
TCGA-E7-A7XN-01A-11R-A352-07	7.71485072110578	11.6593207334125	BLCA	UNC-LCCC
TCGA-E7-A85H-01A-11R-A352-07	13.1268707750409	6.19881124321417	BLCA	UNC-LCCC
TCGA-E7-A8O7-01A-11R-A36F-07	12.2081514403345	4.5331309775099	BLCA	UNC-LCCC
TCGA-E7-A8O8-01A-11R-A36F-07	13.8956229123575	2.6577815260191	BLCA	UNC-LCCC
TCGA-E7-A97P-01A-11R-A38B-07	6.7830852542519	9.99361249777181	BLCA	UNC-LCCC
TCGA-E7-A97Q-01A-11R-A38B-07	8.64483994720568	3.63254667137581	BLCA	UNC-LCCC
TCGA-E8-A242-01A-21R-A16R-07	-14.3106251497379	37.301658341738	THCA	UNC-LCCC
TCGA-E8-A2EA-01A-11R-A180-07	-8.69469309099214	36.9105151494622	THCA	UNC-LCCC
TCGA-E8-A2JQ-01A-11R-A180-07	-8.81333598674379	36.5822787833049	THCA	UNC-LCCC
TCGA-E8-A3X7-01A-11R-A22U-07	-5.25142482793112	40.6416406166361	THCA	UNC-LCCC
TCGA-E8-A413-01A-21R-A23N-07	-8.47025644403306	45.7904888090318	THCA	UNC-LCCC
TCGA-E8-A414-01A-11R-A23N-07	-10.6796790017623	44.0200528531698	THCA	UNC-LCCC
TCGA-E8-A415-01A-11R-A23N-07	-14.2835172885668	41.1553011496182	THCA	UNC-LCCC
TCGA-E8-A416-01A-11R-A23N-07	-11.2007461788548	47.8475725133504	THCA	UNC-LCCC
TCGA-E8-A417-01A-21R-A23N-07	-14.1131866903788	38.8594355925742	THCA	UNC-LCCC
TCGA-E8-A418-01A-11R-A23N-07	-13.8790654641277	39.3354752901511	THCA	UNC-LCCC
TCGA-E8-A419-01A-11R-A23N-07	-11.9606806481338	36.7071885397515	THCA	UNC-LCCC
TCGA-E8-A432-01A-11R-A23N-07	-8.68651672504744	45.3761104547704	THCA	UNC-LCCC
TCGA-E8-A433-01A-11R-A23N-07	-5.29058693816639	40.0351059512407	THCA	UNC-LCCC
TCGA-E8-A434-01A-11R-A23N-07	-10.6614975305311	45.6327164328544	THCA	UNC-LCCC
TCGA-E8-A436-01A-12R-A23W-07	-10.180097702146	43.948759605819	THCA	UNC-LCCC
TCGA-E8-A437-01A-12R-A23W-07	-11.836912315747	45.8234883842165	THCA	UNC-LCCC
TCGA-E8-A438-01A-11R-A23W-07	-12.0737853165691	45.6542300589581	THCA	UNC-LCCC
TCGA-E8-A44K-01A-21R-A23W-07	-7.64630280845766	41.3623908905103	THCA	UNC-LCCC
TCGA-E8-A44M-01A-21R-A23W-07	-10.5846336130565	35.5761519087864	THCA	UNC-LCCC
TCGA-E9-A1N3-01A-12R-A157-07	36.6354542610232	20.7640709338215	BRCA	UNC-LCCC
TCGA-E9-A1N4-01A-11R-A14M-07	31.9647769827876	21.9952076383859	BRCA	UNC-LCCC
TCGA-E9-A1N5-01A-11R-A14D-07	34.0833161925698	0.388014825892806	BRCA	UNC-LCCC
TCGA-E9-A1N6-01A-11R-A144-07	30.7518657728824	3.24692844859059	BRCA	UNC-LCCC
TCGA-E9-A1N8-01A-11R-A144-07	22.8185747366875	10.1692688392384	BRCA	UNC-LCCC
TCGA-E9-A1N9-01A-11R-A14D-07	31.1357375104072	3.39751944232665	BRCA	UNC-LCCC
TCGA-E9-A1NA-01A-11R-A144-07	29.1045868648557	17.5343897196349	BRCA	UNC-LCCC
TCGA-E9-A1NC-01A-21R-A26B-07	18.7656908408101	12.3888210711238	BRCA	UNC-LCCC
TCGA-E9-A1ND-01A-11R-A144-07	22.470765907467	11.5170163132764	BRCA	UNC-LCCC
TCGA-E9-A1NE-01A-21R-A14M-07	33.9325274433231	17.1378088138073	BRCA	UNC-LCCC
TCGA-E9-A1NF-01A-11R-A14D-07	32.4358397176406	1.21924329011564	BRCA	UNC-LCCC
TCGA-E9-A1NG-01A-21R-A14M-07	31.0954139150826	17.3594208792089	BRCA	UNC-LCCC
TCGA-E9-A1NH-01A-11R-A14D-07	33.8319962582296	4.03419997564733	BRCA	UNC-LCCC
TCGA-E9-A1NI-01A-11R-A14D-07	30.6807799067664	2.08326096101697	BRCA	UNC-LCCC
TCGA-E9-A1QZ-01A-21R-A169-07	33.0136820356029	17.1509236962978	BRCA	UNC-LCCC
TCGA-E9-A1R0-01A-22R-A16F-07	32.0777592102826	17.9919471458384	BRCA	UNC-LCCC
TCGA-E9-A1R2-01A-11R-A14D-07	34.1159954151451	1.79055363237329	BRCA	UNC-LCCC
TCGA-E9-A1R3-01A-31R-A14M-07	32.7987933805692	20.01539532304	BRCA	UNC-LCCC
TCGA-E9-A1R4-01A-21R-A14D-07	35.0024582761696	4.41042015879164	BRCA	UNC-LCCC
TCGA-E9-A1R5-01A-11R-A14M-07	37.1903900981939	14.6865523732666	BRCA	UNC-LCCC
TCGA-E9-A1R6-01A-11R-A14D-07	33.1868914408263	9.30192325973793	BRCA	UNC-LCCC
TCGA-E9-A1R7-01A-11R-A14M-07	32.8816867078468	12.9413849657849	BRCA	UNC-LCCC
TCGA-E9-A1RA-01A-11R-A14D-07	34.3929130637054	3.60849330379847	BRCA	UNC-LCCC
TCGA-E9-A1RB-01A-11R-A157-07	31.4750976186552	20.9903090382702	BRCA	UNC-LCCC
TCGA-E9-A1RC-01A-11R-A157-07	35.3187377556503	19.7173771213331	BRCA	UNC-LCCC
TCGA-E9-A1RD-01A-11R-A157-07	35.6491235017388	18.8767130291467	BRCA	UNC-LCCC
TCGA-E9-A1RE-01A-11R-A157-07	38.3128331106353	18.7096869265101	BRCA	UNC-LCCC
TCGA-E9-A1RF-01A-11R-A157-07	29.3111751606091	16.1584127986612	BRCA	UNC-LCCC
TCGA-E9-A1RG-01A-11R-A14D-07	25.056547174403	4.17493030580832	BRCA	UNC-LCCC
TCGA-E9-A1RH-01A-21R-A169-07	30.0073127709056	18.4694000136219	BRCA	UNC-LCCC
TCGA-E9-A1RI-01A-11R-A169-07	35.6092101478489	15.8545916020037	BRCA	UNC-LCCC
TCGA-E9-A226-01A-21R-A157-07	32.5725132027395	12.9675882951942	BRCA	UNC-LCCC
TCGA-E9-A227-01A-11R-A157-07	32.1906834324001	17.5209051607648	BRCA	UNC-LCCC
TCGA-E9-A228-01A-31R-A157-07	38.4549710963523	18.9614746214435	BRCA	UNC-LCCC
TCGA-E9-A229-01A-31R-A157-07	34.6604910059232	17.8894368366047	BRCA	UNC-LCCC
TCGA-E9-A22A-01A-11R-A157-07	29.4496140788027	19.4924567461418	BRCA	UNC-LCCC
TCGA-E9-A22B-01A-11R-A157-07	29.8267491660875	19.3832026507596	BRCA	UNC-LCCC
TCGA-E9-A22D-01A-11R-A157-07	28.8807478256768	20.2420625095382	BRCA	UNC-LCCC
TCGA-E9-A22E-01A-11R-A157-07	29.8054531904685	16.8384433848616	BRCA	UNC-LCCC
TCGA-E9-A22G-01A-11R-A157-07	20.4262063183147	17.5248040445108	BRCA	UNC-LCCC
TCGA-E9-A22H-01A-11R-A157-07	34.4379604164685	20.7805588015939	BRCA	UNC-LCCC
TCGA-E9-A243-01A-21R-A169-07	23.8463386740859	20.446546025366	BRCA	UNC-LCCC
TCGA-E9-A244-01A-11R-A169-07	20.899553853706	18.1674957828783	BRCA	UNC-LCCC
TCGA-E9-A245-01A-22R-A16F-07	-5.77017628521408	-8.66089602102542	BRCA	UNC-LCCC
TCGA-E9-A247-01A-11R-A169-07	36.874580258352	18.1007931724736	BRCA	UNC-LCCC
TCGA-E9-A248-01A-11R-A169-07	28.7750453319423	21.5055990122332	BRCA	UNC-LCCC
TCGA-E9-A249-01A-11R-A169-07	35.3778379240364	20.2621387691285	BRCA	UNC-LCCC
TCGA-E9-A24A-01A-11R-A169-07	35.6373433159048	16.8043615356457	BRCA	UNC-LCCC
TCGA-E9-A295-01A-11R-A16F-07	29.2272159410311	6.86555878588962	BRCA	UNC-LCCC
TCGA-E9-A2JS-01A-11R-A180-07	38.211241897134	13.8286369404732	BRCA	UNC-LCCC
TCGA-E9-A2JT-01A-22R-A18M-07	-5.66088110370367	-5.2279387394731	BRCA	UNC-LCCC
TCGA-E9-A3HO-01A-11R-A213-07	40.8432107434417	12.1525656333522	BRCA	UNC-LCCC
TCGA-E9-A3Q9-01A-11R-A21T-07	36.3248155359527	9.14346116051353	BRCA	UNC-LCCC
TCGA-E9-A3QA-01A-61R-A22K-07	18.7393757884729	15.2443841209567	BRCA	UNC-LCCC
TCGA-E9-A3X8-01A-31R-A22U-07	23.9426534155033	4.99583451537583	BRCA	UNC-LCCC
TCGA-E9-A54X-01A-11R-A266-07	31.3840974442722	-0.34535101333366	BRCA	UNC-LCCC
TCGA-E9-A54Y-01A-11R-A466-07	23.3769359790045	4.20957576961155	BRCA	UNC-LCCC
TCGA-E9-A5FK-01A-11R-A27Q-07	25.2115685411953	4.6002797120443	BRCA	UNC-LCCC
TCGA-E9-A5FL-01A-11R-A27Q-07	6.04869090718065	7.76005964800878	BRCA	UNC-LCCC
TCGA-E9-A5UO-01A-11R-A28M-07	31.433085680477	6.15979172713652	BRCA	UNC-LCCC
TCGA-E9-A5UP-01A-11R-A28M-07	31.582776521125	6.50741752898862	BRCA	UNC-LCCC
TCGA-E9-A6HE-01A-11R-A31O-07	24.0550108780071	5.2016082461557	BRCA	UNC-LCCC
TCGA-EA-A1QS-01A-61R-A22U-07	13.1582940060235	27.1577075016289	CESC	UNC-LCCC
TCGA-EA-A1QT-01A-11R-A14Y-07	16.6123941001651	28.8374264276038	CESC	UNC-LCCC
TCGA-EA-A3HQ-01A-11R-A213-07	15.3604864286124	28.3423399742173	CESC	UNC-LCCC
TCGA-EA-A3HR-01A-11R-A213-07	14.4252682704683	27.8061556444968	CESC	UNC-LCCC
TCGA-EA-A3HS-01A-11R-A213-07	14.7296992822187	26.9405326576716	CESC	UNC-LCCC
TCGA-EA-A3HT-01A-61R-A21T-07	14.2773773472638	27.4773936525286	CESC	UNC-LCCC
TCGA-EA-A3HU-01A-11R-A213-07	15.0790393654669	28.5216524511087	CESC	UNC-LCCC
TCGA-EA-A3QD-01A-32R-A22U-07	11.6130914999422	15.7302755043052	CESC	UNC-LCCC
TCGA-EA-A3QE-01A-21R-A21T-07	14.5789096893568	28.5151559782872	CESC	UNC-LCCC
TCGA-EA-A3Y4-01A-51R-A24H-07	16.0162712883298	23.8156364395096	CESC	UNC-LCCC
TCGA-EA-A410-01A-11R-A32Y-07	18.9849929534816	-4.53303743978912	CESC	UNC-LCCC
TCGA-EA-A411-01A-11R-A24H-07	17.0866644786403	27.3595907377017	CESC	UNC-LCCC
TCGA-EA-A439-01A-11R-A24H-07	18.1262976664088	26.9567485993463	CESC	UNC-LCCC
TCGA-EA-A43B-01A-81R-A32Y-07	10.028162146996	12.2042280008376	CESC	UNC-LCCC
TCGA-EA-A44S-01A-12R-A26T-07	8.91138591581787	15.9873810211946	CESC	UNC-LCCC
TCGA-EA-A4BA-01A-21R-A26T-07	16.6029193198777	-3.25052554657212	CESC	UNC-LCCC
TCGA-EA-A50E-01A-21R-A26T-07	8.2300720373773	15.9295812127715	CESC	UNC-LCCC
TCGA-EA-A556-01A-11R-A26T-07	19.0224171303098	-6.03357868609969	CESC	UNC-LCCC
TCGA-EA-A5FO-01A-21R-A28H-07	19.2829638862651	1.63728943241418	CESC	UNC-LCCC
TCGA-EA-A5O9-01A-11R-A28H-07	9.57979453238229	15.6603051443044	CESC	UNC-LCCC
TCGA-EA-A5ZD-01A-11R-A28H-07	6.94405333716783	14.7607091719751	CESC	UNC-LCCC
TCGA-EA-A5ZE-01A-11R-A28H-07	7.35899219626397	14.5783562292247	CESC	UNC-LCCC
TCGA-EA-A5ZF-01A-11R-A28H-07	19.8701057352943	1.7071434851909	CESC	UNC-LCCC
TCGA-EA-A6QX-01A-12R-A33Z-07	7.61487035165528	14.8343465777146	CESC	UNC-LCCC
TCGA-EA-A78R-01A-11R-A32P-07	9.96955183837656	12.8247713818643	CESC	UNC-LCCC
TCGA-EA-A97N-01A-11R-A38B-07	2.13938016877622	5.62586316237465	CESC	UNC-LCCC
TCGA-EB-A1NK-01A-11R-A18T-07	16.5637136096072	-33.926388982377	SKCM	UNC-LCCC
TCGA-EB-A24C-01A-11R-A18T-07	16.9697177095956	-32.4333525200927	SKCM	UNC-LCCC
TCGA-EB-A24D-01A-11R-A18T-07	17.0542799836673	-32.4815661044817	SKCM	UNC-LCCC
TCGA-EB-A299-01A-21R-A18U-07	14.8562063442894	-29.7007819580948	SKCM	UNC-LCCC
TCGA-EB-A3HV-01A-11R-A21D-07	11.3723089622851	-32.0879158885567	SKCM	UNC-LCCC
TCGA-EB-A3XB-01A-11R-A239-07	16.2042322283031	-31.2808816043944	SKCM	UNC-LCCC
TCGA-EB-A3XC-01A-11R-A239-07	14.1057738992575	-29.4305478634731	SKCM	UNC-LCCC
TCGA-EB-A3XD-01A-22R-A239-07	11.268276526735	-31.1990326439344	SKCM	UNC-LCCC
TCGA-EB-A3XE-01A-12R-A239-07	11.4751295565409	-31.4453078264126	SKCM	UNC-LCCC
TCGA-EB-A3XF-01A-31R-A239-07	15.4049290515663	-30.6399501902182	SKCM	UNC-LCCC
TCGA-EB-A3Y6-01A-21R-A239-07	16.162267434215	-31.181141781021	SKCM	UNC-LCCC
TCGA-EB-A3Y7-01A-11R-A239-07	9.99899343642584	-32.6126691619516	SKCM	UNC-LCCC
TCGA-EB-A41A-01A-11R-A24X-07	17.0245450126076	-32.5144994144637	SKCM	UNC-LCCC
TCGA-EB-A41B-01A-11R-A24X-07	16.0309341833978	-32.0138909472549	SKCM	UNC-LCCC
TCGA-EB-A42Y-01A-12R-A24X-07	16.5523581696444	-31.5534326784088	SKCM	UNC-LCCC
TCGA-EB-A42Z-01A-12R-A24X-07	16.196608512432	-31.5770375119996	SKCM	UNC-LCCC
TCGA-EB-A430-01A-11R-A24X-07	16.2757562503495	-33.2149887674828	SKCM	UNC-LCCC
TCGA-EB-A431-01A-11R-A266-07	17.0241239233823	-30.864612858633	SKCM	UNC-LCCC
TCGA-EB-A44N-01A-11R-A266-07	14.3228521162024	-29.2876764838878	SKCM	UNC-LCCC
TCGA-EB-A44O-01A-11R-A266-07	16.9386298846531	-30.8191696250975	SKCM	UNC-LCCC
TCGA-EB-A44P-01A-11R-A266-07	16.3244786512182	-30.2554302381851	SKCM	UNC-LCCC
TCGA-EB-A4IQ-01A-12R-A266-07	14.6905179220218	-30.8150217761145	SKCM	UNC-LCCC
TCGA-EB-A4IS-01A-21R-A266-07	16.3499110313034	-29.7386236084515	SKCM	UNC-LCCC
TCGA-EB-A4OY-01A-11R-A266-07	9.49790175290459	-32.9152876414951	SKCM	UNC-LCCC
TCGA-EB-A4OZ-01A-12R-A266-07	9.28088870502679	-32.4919098409582	SKCM	UNC-LCCC
TCGA-EB-A4P0-01A-41R-A266-07	14.3228065050666	-30.7792903626557	SKCM	UNC-LCCC
TCGA-EB-A4XL-01A-11R-A27Q-07	15.1019156016312	-29.9509995628508	SKCM	UNC-LCCC
TCGA-EB-A51B-01A-11R-A27Q-07	16.0881234540222	-30.8833507659992	SKCM	UNC-LCCC
TCGA-EB-A550-01A-61R-A27Q-07	14.7007001136364	-29.5070190821321	SKCM	UNC-LCCC
TCGA-EB-A551-01A-21R-A27Q-07	16.2885304270499	-29.7147390457198	SKCM	UNC-LCCC
TCGA-EB-A553-01A-12R-A27Q-07	8.19731724436747	-32.5225204706079	SKCM	UNC-LCCC
TCGA-EB-A57M-01A-51R-A311-07	11.3189121291654	-31.5102447158532	SKCM	UNC-LCCC
TCGA-EB-A5FP-01A-11R-A27Q-07	16.4732649362694	-31.1656747512987	SKCM	UNC-LCCC
TCGA-EB-A5SE-01A-11R-A311-07	16.1925063938813	-31.5843295545309	SKCM	UNC-LCCC
TCGA-EB-A5SF-01A-11R-A311-07	9.49863632095333	-32.8209601727113	SKCM	UNC-LCCC
TCGA-EB-A5UM-01A-11R-A311-07	13.9729917418904	-30.9835851408446	SKCM	UNC-LCCC
TCGA-EB-A5VU-01A-21R-A32P-07	16.8950148702835	-32.0342510955493	SKCM	UNC-LCCC
TCGA-EB-A6QY-01A-12R-A32P-07	16.4355037521545	-30.9966354973466	SKCM	UNC-LCCC
TCGA-EB-A6QZ-01A-12R-A32P-07	14.9119198125146	-30.4579093741341	SKCM	UNC-LCCC
TCGA-EB-A6R0-01A-12R-A32P-07	16.6033822573527	-30.0724109777097	SKCM	UNC-LCCC
TCGA-EB-A82B-01A-11R-A352-07	15.8471904165489	-33.4914020894735	SKCM	UNC-LCCC
TCGA-EB-A82C-01A-11R-A352-07	15.0007257530361	-31.22506121623	SKCM	UNC-LCCC
TCGA-EB-A85I-01A-11R-A352-07	15.601271047606	-33.3018185965176	SKCM	UNC-LCCC
TCGA-EB-A85J-01A-12R-A352-07	15.6786547760512	-33.3052877709102	SKCM	UNC-LCCC
TCGA-EB-A97M-01A-11R-A38C-07	11.1565752883107	-31.8733274918282	SKCM	UNC-LCCC
TCGA-EC-A1NJ-01A-31R-A14D-07	-3.64998320341921	-16.1921061137741	UCEC	UNC-LCCC
TCGA-EC-A1QX-01A-31R-A16F-07	-5.5143130959182	-17.2171285732803	UCEC	UNC-LCCC
TCGA-EC-A24G-01A-11R-A16F-07	-4.41668110660454	-16.1960958110346	UCEC	UNC-LCCC
TCGA-ED-A459-01A-11R-A266-07	-26.2732778033075	21.0898138990056	LIHC	UNC-LCCC
TCGA-ED-A4XI-01A-11R-A266-07	-27.012690082362	22.1770158182395	LIHC	UNC-LCCC
TCGA-ED-A5KG-01A-11R-A27V-07	-29.076913382264	14.9557134354348	LIHC	UNC-LCCC
TCGA-ED-A627-01A-12R-A311-07	-27.0310624805716	19.9791066269777	LIHC	UNC-LCCC
TCGA-ED-A66X-01A-11R-A311-07	-24.1547132394379	20.1411116920469	LIHC	UNC-LCCC
TCGA-ED-A66Y-01A-11R-A311-07	-27.3925791653373	18.0595531985273	LIHC	UNC-LCCC
TCGA-ED-A7PX-01A-51R-A352-07	-25.1017370549557	13.9377844732616	LIHC	UNC-LCCC
TCGA-ED-A7PY-01A-11R-A33R-07	-31.5414531210211	20.2622299826163	LIHC	UNC-LCCC
TCGA-ED-A7PZ-01A-11R-A33R-07	-26.5805659361477	27.0172156783057	LIHC	UNC-LCCC
TCGA-ED-A7XO-01A-11R-A352-07	-30.1593743678518	21.7503073142449	LIHC	UNC-LCCC
TCGA-ED-A7XP-01A-11R-A352-07	-27.0959811708664	19.6921046969215	LIHC	UNC-LCCC
TCGA-ED-A82E-01A-11R-A352-07	-25.0022882113641	13.1288113157682	LIHC	UNC-LCCC
TCGA-ED-A8O5-01A-11R-A36F-07	-23.858427142758	20.6996395363737	LIHC	UNC-LCCC
TCGA-ED-A8O6-01A-11R-A36F-07	-24.1773637934075	19.9194270629321	LIHC	UNC-LCCC
TCGA-ED-A97K-01A-21R-A38B-07	-25.3706101159304	12.0088840033424	LIHC	UNC-LCCC
TCGA-EF-5830-01A-01R-1660-07	-19.1532148519406	-9.56377116202557	READ	UNC-LCCC
TCGA-EF-5831-01A-01R-1660-07	-18.0974766526439	-9.46864650369032	READ	UNC-LCCC
TCGA-EI-6506-01A-11R-1736-07	-19.1436412077683	-3.24949165244315	READ	UNC-LCCC
TCGA-EI-6507-01A-11R-1736-07	-15.5989936329868	-4.69683449425838	READ	UNC-LCCC
TCGA-EI-6508-01A-11R-1736-07	-18.8832673301211	-4.68268021371744	READ	UNC-LCCC
TCGA-EI-6509-01A-11R-1736-07	-20.1142924604373	-5.13330250379445	READ	UNC-LCCC
TCGA-EI-6510-01A-11R-1736-07	-20.5766455133687	-5.79035430990689	READ	UNC-LCCC
TCGA-EI-6511-01A-11R-1736-07	-17.2015320978109	-2.41512948552191	READ	UNC-LCCC
TCGA-EI-6512-01A-11R-1736-07	-17.6025288058914	-6.80687590070446	READ	UNC-LCCC
TCGA-EI-6513-01A-21R-1736-07	-19.3658334561775	-4.59867231873157	READ	UNC-LCCC
TCGA-EI-6514-01A-11R-1736-07	-17.1026156002412	-2.79696383883315	READ	UNC-LCCC
TCGA-EI-6881-01A-11R-A32Z-07	-21.5239171499571	-3.65467390970138	READ	UNC-LCCC
TCGA-EI-6882-01A-11R-1928-07	-15.1096586489741	-11.4567650479713	READ	UNC-LCCC
TCGA-EI-6883-01A-31R-1928-07	-20.6662605666718	-3.49657241419077	READ	UNC-LCCC
TCGA-EI-6884-01A-11R-1928-07	-16.0844309438123	-6.57756482311324	READ	UNC-LCCC
TCGA-EI-6885-01A-11R-1928-07	-20.0799344566265	-1.99385651879338	READ	UNC-LCCC
TCGA-EI-6917-01A-11R-1928-07	-20.2181839693274	-2.02078724192996	READ	UNC-LCCC
TCGA-EI-7002-01A-11R-1928-07	-19.6300091550707	-2.56192898970081	READ	UNC-LCCC
TCGA-EI-7004-01A-11R-1928-07	-13.8758498866284	-5.32188743878167	READ	UNC-LCCC
TCGA-EJ-5494-01A-01R-1580-07	-4.29373527009205	-47.2727946766095	PRAD	UNC-LCCC
TCGA-EJ-5495-01A-01R-1580-07	-5.94452640889679	-49.0664147339823	PRAD	UNC-LCCC
TCGA-EJ-5496-01A-01R-1580-07	-8.28037500923937	-40.7355121372207	PRAD	UNC-LCCC
TCGA-EJ-5497-01A-02R-1580-07	-8.29760241532224	-40.8156096576627	PRAD	UNC-LCCC
TCGA-EJ-5498-01A-01R-1580-07	-4.60095985149243	-35.7202594902529	PRAD	UNC-LCCC
TCGA-EJ-5499-01A-01R-1580-07	-4.53730397149694	-50.1386079527	PRAD	UNC-LCCC
TCGA-EJ-5501-01A-01R-1580-07	-7.48919214704005	-52.4860709892433	PRAD	UNC-LCCC
TCGA-EJ-5502-01A-01R-1580-07	-7.47206224207307	-52.4045498258774	PRAD	UNC-LCCC
TCGA-EJ-5503-01A-01R-1580-07	-7.47908211970858	-52.5023302196187	PRAD	UNC-LCCC
TCGA-EJ-5504-01A-01R-1580-07	-8.16499163027112	-40.7530091027678	PRAD	UNC-LCCC
TCGA-EJ-5505-01A-01R-1580-07	-5.38701607778109	-48.4445860792474	PRAD	UNC-LCCC
TCGA-EJ-5506-01A-01R-1580-07	-6.66589569313473	-48.6803000781452	PRAD	UNC-LCCC
TCGA-EJ-5507-01A-01R-1580-07	-6.02716177017189	-48.0901571540677	PRAD	UNC-LCCC
TCGA-EJ-5508-01A-02R-1580-07	-4.77119898039258	-36.0591232097193	PRAD	UNC-LCCC
TCGA-EJ-5509-01A-01R-1580-07	-7.58049856773925	-52.789083049129	PRAD	UNC-LCCC
TCGA-EJ-5510-01A-01R-1580-07	-4.63550261861657	-49.9242532957051	PRAD	UNC-LCCC
TCGA-EJ-5511-01A-01R-1580-07	-7.37536159744624	-52.0958700333896	PRAD	UNC-LCCC
TCGA-EJ-5512-01A-01R-1580-07	-3.21792982662593	-36.2128430320171	PRAD	UNC-LCCC
TCGA-EJ-5514-01A-01R-1580-07	-5.70865388852657	-47.8203276881619	PRAD	UNC-LCCC
TCGA-EJ-5515-01A-01R-1580-07	-8.31242957761319	-40.7804884422302	PRAD	UNC-LCCC
TCGA-EJ-5516-01A-01R-1580-07	-8.34265334496834	-40.7099396357528	PRAD	UNC-LCCC
TCGA-EJ-5517-01A-01R-1580-07	-4.80268422396309	-51.6214509027895	PRAD	UNC-LCCC
TCGA-EJ-5518-01A-01R-1580-07	-7.26724293259239	-52.6297371265959	PRAD	UNC-LCCC
TCGA-EJ-5519-01A-01R-1580-07	-6.96466159409161	-51.4479338201564	PRAD	UNC-LCCC
TCGA-EJ-5521-01A-01R-1580-07	-3.97113132938991	-51.6656981343056	PRAD	UNC-LCCC
