feature_1	feature_2	project
TCGA-DU-5874	0.833957951064813	-44.0060013231304	LGG
TCGA-DU-6392	-8.50239583582663	-34.2940254710607	LGG
TCGA-DU-6393	0.775469564739499	-44.0189148647336	LGG
TCGA-DU-6394	0.616755251571013	-44.2338455151513	LGG
TCGA-DU-6395	-11.0560876080662	-44.5796125232191	LGG
TCGA-DU-6396	-12.5935544324155	-44.9990432462752	LGG
TCGA-DU-6397	-0.226791935997282	-44.9440718957103	LGG
TCGA-DU-6399	-11.8011738727624	-44.4107056079344	LGG
TCGA-DU-6400	0.703452850304272	-43.7768838879521	LGG
TCGA-DU-6401	-12.3742345965992	-44.6405659418405	LGG
TCGA-DU-6402	-8.09135071937298	-32.9016322163264	LGG
TCGA-DU-6403	-9.23459092548264	-32.2381061380972	LGG
TCGA-DU-6404	-8.07831772075534	-34.2981854736165	LGG
TCGA-DU-6405	-8.72333905428879	-32.0006876526566	LGG
TCGA-DU-6406	-8.84111330400512	-31.8201791912341	LGG
TCGA-DU-6407	-9.59176929126606	-44.2910314159755	LGG
TCGA-DU-6408	-10.8205368867098	-40.8692609825172	LGG
TCGA-DU-6410	1.59246515474877	-43.8679681629512	LGG
TCGA-DU-6542	-14.2538116827774	-43.5115623642142	LGG
TCGA-DU-7006	-8.36573038268529	-32.9035355750808	LGG
TCGA-DU-7007	-9.37575239823498	-42.6036512238912	LGG
TCGA-DU-7008	-8.35442264818233	-43.6466483547026	LGG
TCGA-DU-7009	-2.35379095661936	-42.4431608481586	LGG
TCGA-DU-7010	-10.8521100958885	-38.4857422532597	LGG
TCGA-DU-7012	-8.13787334493592	-33.2510447710406	LGG
TCGA-DU-7013	-9.30538067983399	-32.0238092799284	LGG
TCGA-DU-7014	-10.4964236760058	-44.4779190716803	LGG
TCGA-DU-7015	-11.2093877788083	-45.0281168637963	LGG
TCGA-DU-7018	1.46729410055656	-43.7344116518324	LGG
TCGA-DU-7019	-7.86118079025987	-43.5558255837536	LGG
TCGA-DU-7290	-6.80955877496413	-33.1776727709088	LGG
TCGA-DU-7292	-8.8479204593156	-32.8035985302	LGG
TCGA-DU-7294	-2.02388993600889	-42.7242870043998	LGG
TCGA-DU-7298	-9.48334591447469	-43.5729410361391	LGG
TCGA-DU-7299	-8.24978786052941	-43.6053953845061	LGG
TCGA-DU-7300	-3.8183332682127	-42.0726590361554	LGG
TCGA-DU-7301	-11.2933881465231	-44.6916357156991	LGG
TCGA-DU-7302	-1.76379782511526	-43.0885022091255	LGG
TCGA-DU-7304	-9.93278917617223	-42.5939354603913	LGG
TCGA-DU-7306	-11.184543754824	-45.023341423172	LGG
TCGA-DU-7309	-5.72476306241704	-41.7087140232969	LGG
TCGA-DU-8158	-8.34261614668127	-33.4447887719877	LGG
TCGA-DU-8161	-8.26270928764228	-33.276397135586	LGG
TCGA-DU-8162	-5.23275790417751	-38.736918810383	LGG
TCGA-DU-8163	-10.0308880891333	-42.0285562832969	LGG
TCGA-DU-8164	-0.144390517487178	-43.8616026498622	LGG
TCGA-DU-8165	-6.81786203864191	-32.4526309493929	LGG
TCGA-DU-8166	-12.212268099709	-42.2534549973542	LGG
TCGA-DU-8167	-10.5356832340387	-41.4286583139221	LGG
TCGA-DU-8168	0.8090909690876	-43.6571044203584	LGG
TCGA-DU-A5TP	-13.528997490266	-42.6080328759262	LGG
TCGA-DU-A5TR	-12.0640878073886	-39.8403825595917	LGG
TCGA-DU-A5TS	-12.6612192349824	-39.8229403939309	LGG
TCGA-DU-A5TT	-6.83156961652673	-32.9860696156809	LGG
TCGA-DU-A5TU	-11.5064899478975	-40.0864110969852	LGG
TCGA-DU-A5TW	-13.4090636269361	-41.1638556493686	LGG
TCGA-DU-A5TY	-7.51439381414352	-32.0594358324477	LGG
TCGA-DU-A6S2	-4.43931611877754	-42.5753139115735	LGG
TCGA-DU-A6S3	0.505111230870431	-45.7264868925069	LGG
TCGA-DU-A6S6	-0.380064124735431	-46.9377170439422	LGG
TCGA-DU-A6S7	-12.7290978551778	-41.4623698007078	LGG
TCGA-DU-A6S8	-2.46787806925998	-46.3260041428981	LGG
TCGA-DU-A76K	-8.47096979627036	-33.0041887405826	LGG
TCGA-DU-A76L	-7.83989559085266	-32.4376679429367	LGG
TCGA-DU-A76O	-13.4011603857488	-43.4968816574494	LGG
TCGA-DU-A76R	-2.23907303151086	-45.6549855913272	LGG
TCGA-DU-A7T6	-1.74639648135509	-41.8234476826269	LGG
TCGA-DU-A7T8	-11.8612474031479	-43.1601576694806	LGG
TCGA-DU-A7TA	-12.2768970470998	-42.8016015406722	LGG
TCGA-DU-A7TB	-7.78838781185377	-34.3861128000937	LGG
TCGA-DU-A7TC	-7.33880601472354	-42.0979935014796	LGG
TCGA-DU-A7TD	-9.3297725886822	-31.4890277103976	LGG
TCGA-DU-A7TG	-5.29836186506206	-39.2803960496046	LGG
TCGA-DU-A7TI	-11.6378721144546	-41.2417371714034	LGG
TCGA-DU-A7TJ	-8.99394228977464	-31.7295344800864	LGG
TCGA-E1-5302	-10.2550319256681	-45.1328949530819	LGG
TCGA-E1-5303	-9.70125096679316	-44.7728703580103	LGG
TCGA-E1-5304	-7.07545444702937	-44.2285703506366	LGG
TCGA-E1-5305	-13.8853838951035	-44.3559170371112	LGG
TCGA-E1-5307	-13.6740601447289	-44.4986358473286	LGG
TCGA-E1-5311	-2.27494220194772	-42.5804542140776	LGG
TCGA-E1-5318	-1.04365043684466	-43.3041877843009	LGG
TCGA-E1-5319	-5.23036989713939	-43.8821324953589	LGG
TCGA-E1-5322	-11.6471067834698	-45.2499809298834	LGG
TCGA-E1-A7YD	-9.66802841996212	-31.4824897650059	LGG
TCGA-E1-A7YE	-11.4217123714422	-37.2653092414786	LGG
TCGA-E1-A7YH	-11.9089179434567	-41.8794084233707	LGG
TCGA-E1-A7YI	-11.4500871707357	-37.3675971222694	LGG
TCGA-E1-A7YJ	-8.76823893711796	-31.6310171228813	LGG
TCGA-E1-A7YK	-9.63066970256791	-40.6480932262536	LGG
TCGA-E1-A7YL	-8.47862250862255	-32.3182809266906	LGG
TCGA-E1-A7YM	-7.28755313777727	-33.0621943332814	LGG
TCGA-E1-A7YN	-7.03513219005888	-32.4702523970982	LGG
TCGA-E1-A7YO	-1.20920055633313	-45.5798255489928	LGG
TCGA-E1-A7YQ	-7.49975102523327	-31.4193713627431	LGG
TCGA-E1-A7YS	-0.405058551380498	-47.1014717978058	LGG
TCGA-E1-A7YU	-11.5717666076178	-41.1646238963882	LGG
TCGA-E1-A7YV	-11.4835056586057	-37.361719945922	LGG
TCGA-E1-A7YW	-12.5942536001861	-42.4238090942481	LGG
TCGA-E1-A7YY	-5.20618085561783	-38.9894847715264	LGG
TCGA-E1-A7Z2	-7.61920314569168	-33.107803295422	LGG
TCGA-E1-A7Z3	-7.89147191967627	-40.3675724197742	LGG
TCGA-E1-A7Z4	-12.9600783369959	-43.2658979631046	LGG
TCGA-E1-A7Z6	-12.9535522308108	-41.870472629292	LGG
TCGA-EZ-7264	1.01107397579548	-43.7300614097489	LGG
TCGA-F6-A8O3	1.49914839223789	-43.9336903372235	LGG
TCGA-F6-A8O4	-6.91467127632209	-42.0812667210557	LGG
TCGA-FG-5962	-3.00241993437733	-42.6082002469046	LGG
TCGA-FG-5963	-7.71645118571754	-34.5917142863487	LGG
TCGA-FG-5964	-4.52662503475141	-43.8225369658844	LGG
TCGA-FG-5965	-12.2254475092694	-45.0885127702967	LGG
TCGA-FG-6688	-7.2372807406774	-33.4804867356063	LGG
TCGA-FG-6689	-7.14961625386398	-41.6079077752623	LGG
TCGA-FG-6690	-7.38929659824734	-43.9365353110024	LGG
TCGA-FG-6691	-11.7359509361488	-45.0323513307337	LGG
TCGA-FG-6692	-8.92885343737385	-31.7634821759313	LGG
TCGA-FG-7634	-0.682170092188375	-44.3908563411324	LGG
TCGA-FG-7636	-12.782191582044	-43.7134404824304	LGG
TCGA-FG-7637	-0.362844789433289	-44.4828200595042	LGG
TCGA-FG-7638	-3.85401799210544	-43.9018026085281	LGG
TCGA-FG-7641	-2.99863453326022	-44.1107656946906	LGG
TCGA-FG-7643	-5.23474618458055	-38.5607691394788	LGG
TCGA-FG-8181	-5.21136912061996	-38.682921120123	LGG
TCGA-FG-8182	-10.0382867823311	-42.4179871615502	LGG
TCGA-FG-8185	-10.8504876175743	-44.1577797023098	LGG
TCGA-FG-8186	-3.31205558419601	-44.3456490385517	LGG
TCGA-FG-8187	-3.68709107147123	-43.5617734944871	LGG
TCGA-FG-8188	-13.6744002776508	-40.1525894622964	LGG
TCGA-FG-8189	-5.20078748827756	-38.7655036412269	LGG
TCGA-FG-8191	-9.432506054743	-42.7135288922006	LGG
TCGA-FG-A4MT	-15.3264927367531	-42.4602410330808	LGG
TCGA-FG-A4MU	-8.69802309512261	-31.5727355211744	LGG
TCGA-FG-A4MW	-7.53405296153273	-31.6777540569565	LGG
TCGA-FG-A4MX	-14.4600341265808	-41.0884613867756	LGG
TCGA-FG-A4MY	-14.2662615742747	-40.0921529865248	LGG
TCGA-FG-A60J	-13.2639037815872	-42.0506254259199	LGG
TCGA-FG-A60K	-1.43181342463768	-45.9656004941329	LGG
TCGA-FG-A60L	-12.4850245493019	-39.9532434223517	LGG
TCGA-FG-A6IZ	-2.39287977584105	-47.5492566949957	LGG
TCGA-FG-A6J1	-2.90165715926165	-47.3169795235405	LGG
TCGA-FG-A6J3	-12.2792214321111	-38.1718469939256	LGG
TCGA-FG-A70Y	-11.6961356240471	-41.4890692326615	LGG
TCGA-FG-A70Z	-8.91857957370138	-32.4948645348375	LGG
TCGA-FG-A710	-1.66962699772712	-44.9922691269174	LGG
TCGA-FG-A711	-11.7138599766203	-40.8088718177679	LGG
TCGA-FG-A713	-5.1662362788079	-39.8680178101775	LGG
TCGA-FG-A87N	-10.7607860870898	-38.6180093081531	LGG
TCGA-FG-A87Q	-7.65680271989332	-32.6333327629692	LGG
TCGA-FN-7833	-13.2717106342702	-43.4092442919827	LGG
TCGA-HT-7467	-5.23691045624841	-40.4480669672216	LGG
TCGA-HT-7468	0.345273804481354	-44.5360622942074	LGG
TCGA-HT-7469	-11.2076864516991	-36.4607437342439	LGG
TCGA-HT-7470	-6.71726151224472	-41.4092101816818	LGG
TCGA-HT-7471	-1.81607428386999	-46.5406428811908	LGG
TCGA-HT-7472	-8.91100803090737	-43.341057535457	LGG
TCGA-HT-7473	-9.34919364767842	-42.5279604765788	LGG
TCGA-HT-7474	-6.77257697454385	-43.8566235347042	LGG
TCGA-HT-7475	-7.40237351328877	-42.1735138888044	LGG
TCGA-HT-7476	-6.89949733946238	-41.4623579405953	LGG
TCGA-HT-7477	-12.432282637832	-39.0666595711736	LGG
TCGA-HT-7478	-7.07505014900399	-44.0303777853719	LGG
TCGA-HT-7479	-7.62217369251414	-43.5986858624343	LGG
TCGA-HT-7480	-1.28302465466386	-43.1352063728451	LGG
TCGA-HT-7481	-4.11369576191384	-43.0478802510924	LGG
TCGA-HT-7482	-10.3382996885356	-43.0455343529531	LGG
TCGA-HT-7483	-12.0027619664773	-43.8833316885312	LGG
TCGA-HT-7485	-9.82309849518199	-44.2400631731829	LGG
TCGA-HT-7601	-9.4814311269814	-41.2201404488668	LGG
TCGA-HT-7602	-9.25901249075465	-41.8306201491032	LGG
TCGA-HT-7603	-5.96806842529971	-41.0436604446289	LGG
TCGA-HT-7604	-11.3079348012234	-43.7057265303671	LGG
TCGA-HT-7605	-3.67592330040005	-42.2603331939203	LGG
TCGA-HT-7606	-9.87229225440242	-39.1708367121215	LGG
TCGA-HT-7607	-5.22088147153617	-39.8517132834231	LGG
TCGA-HT-7608	-3.12006959090582	-43.3873856803751	LGG
TCGA-HT-7609	-11.4071745018478	-43.6147691742003	LGG
TCGA-HT-7610	-5.22620287792981	-41.5877730149414	LGG
TCGA-HT-7611	-11.861323315886	-44.2376488062236	LGG
TCGA-HT-7616	-2.76762081179806	-46.2730002085539	LGG
TCGA-HT-7620	-4.58230961072385	-43.4187225024878	LGG
TCGA-HT-7676	-12.5791800233285	-43.8117223625301	LGG
TCGA-HT-7677	-0.0486625543702082	-44.0715202316985	LGG
TCGA-HT-7680	-7.16028996317312	-34.6068179814895	LGG
TCGA-HT-7681	-3.97189651953181	-43.8654163085564	LGG
TCGA-HT-7684	-9.5639327853844	-45.2784053545646	LGG
TCGA-HT-7686	-9.53422089347285	-41.0734264746358	LGG
TCGA-HT-7687	-0.864675202368887	-44.3439587358015	LGG
TCGA-HT-7688	-6.35708619194003	-41.4287861560285	LGG
TCGA-HT-7689	-12.5976447767772	-45.0973040077999	LGG
TCGA-HT-7690	-9.99091459281164	-42.6751938721031	LGG
TCGA-HT-7691	-7.28188006751338	-34.6916684307499	LGG
TCGA-HT-7692	-1.7019651602453	-43.7516221209401	LGG
TCGA-HT-7693	-12.6640961306417	-42.9829985500063	LGG
TCGA-HT-7694	-5.23267602260642	-40.6208872055978	LGG
TCGA-HT-7695	-3.64168448011218	-41.9540809794607	LGG
TCGA-HT-7854	-7.33455819231716	-34.5032489573724	LGG
TCGA-HT-7855	-12.5169185758907	-43.6374650647182	LGG
TCGA-HT-7856	-5.24422065938651	-40.1696413582893	LGG
TCGA-HT-7857	-7.65711128404486	-34.9704204928315	LGG
TCGA-HT-7858	-10.3753582429456	-42.5012925744771	LGG
TCGA-HT-7860	-8.11003980905826	-32.148819954059	LGG
TCGA-HT-7873	-11.6837253738646	-42.4036569145918	LGG
TCGA-HT-7874	-5.19485769589155	-40.1712657109733	LGG
TCGA-HT-7875	-0.276780199983519	-44.2297813959452	LGG
TCGA-HT-7877	-4.2293917142396	-41.9312111592743	LGG
TCGA-HT-7879	-11.6747789696712	-42.6486887506283	LGG
TCGA-HT-7880	-5.35324410986964	-40.2202028142575	LGG
TCGA-HT-7881	-5.22622013214281	-40.4244304109199	LGG
TCGA-HT-7882	-7.7496367434692	-35.2311612902904	LGG
TCGA-HT-7884	-12.2961794945751	-42.1702287843295	LGG
TCGA-HT-7902	-6.12509866922983	-40.0909049942565	LGG
TCGA-HT-8010	-5.0407404126224	-40.6432528628935	LGG
TCGA-HT-8011	-9.59840888789207	-31.8150343016746	LGG
TCGA-HT-8012	0.0232198665212288	-43.7836715788663	LGG
TCGA-HT-8013	-10.6590840997768	-42.8775890324196	LGG
TCGA-HT-8015	-5.32414509387544	-38.242497702558	LGG
TCGA-HT-8018	-5.30563215553197	-39.5292949835505	LGG
TCGA-HT-8019	-5.1911384459451	-38.6961504561691	LGG
TCGA-HT-8104	-8.79053548996674	-32.2699780494765	LGG
TCGA-HT-8105	-0.52929531062818	-44.2540896511298	LGG
TCGA-HT-8106	-7.79231302199173	-35.8658191604061	LGG
TCGA-HT-8107	-5.19489858988816	-38.6355639502346	LGG
TCGA-HT-8108	-12.6538724049685	-42.4010455838511	LGG
TCGA-HT-8109	-3.4948945401741	-42.6860271779751	LGG
TCGA-HT-8110	-7.49944095328336	-33.0017996769336	LGG
TCGA-HT-8111	-9.80592318696963	-42.1316926136339	LGG
TCGA-HT-8113	-5.22614952833075	-39.7180215464637	LGG
TCGA-HT-8114	-10.5342091222585	-45.0313037750619	LGG
TCGA-HT-8558	-5.20434854475148	-38.7200937549969	LGG
TCGA-HT-8563	-8.16737189171038	-36.8376750532643	LGG
TCGA-HT-8564	-8.80823697033575	-34.2652132074197	LGG
TCGA-HT-A4DS	-6.33980456628603	-32.8282229447662	LGG
TCGA-HT-A4DV	-14.8192009914211	-39.8523382332652	LGG
TCGA-HT-A5R5	-8.70250302747189	-40.2690194495146	LGG
TCGA-HT-A5R7	-7.52315840484095	-40.0194188465668	LGG
TCGA-HT-A5R9	-4.00034942371234	-44.7819193282675	LGG
TCGA-HT-A5RA	-8.82654212621811	-31.5204486150524	LGG
TCGA-HT-A5RB	-14.1503115896128	-42.5409762588715	LGG
TCGA-HT-A5RC	-7.77916624476318	-31.8939050131545	LGG
TCGA-HT-A614	-13.8884181971707	-41.3656816627122	LGG
TCGA-HT-A615	-3.48193677834034	-45.1099300581321	LGG
TCGA-HT-A616	-7.8009520088317	-40.3815838648725	LGG
TCGA-HT-A617	-6.77483132922367	-32.9983301416369	LGG
TCGA-HT-A618	-9.71829433580735	-40.2667852162875	LGG
TCGA-HT-A619	-0.835273618751257	-47.1859885179265	LGG
TCGA-HT-A61B	-12.3374868574691	-39.1476684486065	LGG
TCGA-HT-A61C	-9.61613086595505	-31.7786465409078	LGG
TCGA-HT-A74H	-7.15908485242992	-33.493359014246	LGG
TCGA-HT-A74K	-3.54863591800153	-47.0609372308063	LGG
TCGA-HT-A74L	0.0852827299386659	-45.624905897434	LGG
TCGA-HT-A74O	-12.6740868402052	-39.8340883793771	LGG
TCGA-HW-7486	-3.97361334201003	-42.9633311320545	LGG
TCGA-HW-7487	-6.66220752318122	-43.9533706404132	LGG
TCGA-HW-7489	-6.31470947493595	-41.36723478537	LGG
TCGA-HW-7490	-12.5454513836155	-44.0101781848124	LGG
TCGA-HW-7491	1.56147294860865	-43.9909156806183	LGG
TCGA-HW-7493	-6.79419999249557	-43.1376324169007	LGG
TCGA-HW-7495	-3.79007617260764	-43.6398543395041	LGG
TCGA-HW-8319	-10.9996739318356	-40.1374373918512	LGG
TCGA-HW-8320	-11.0803376100547	-43.5841372560557	LGG
TCGA-HW-8321	-10.4891743681922	-42.7038663425063	LGG
TCGA-HW-8322	-0.150384047586356	-43.9389353506512	LGG
TCGA-HW-A5KJ	-2.21578089786321	-43.4974395729682	LGG
TCGA-HW-A5KK	-7.10445213432228	-33.4037856937422	LGG
TCGA-HW-A5KL	-11.6721555763936	-43.0724330065432	LGG
TCGA-HW-A5KM	-10.260433361033	-45.0760797146083	LGG
TCGA-IK-7675	-11.8342248131452	-38.9758684308424	LGG
TCGA-IK-8125	-2.29337047261392	-42.7150062818229	LGG
TCGA-KT-A74X	1.19190062652565	-44.4377595606563	LGG
TCGA-KT-A7W1	-8.9069215810028	-31.720516794829	LGG
TCGA-P5-A5ET	-2.51865705839641	-44.9357466151159	LGG
TCGA-P5-A5EU	-9.87572622320784	-39.1363193566917	LGG
TCGA-P5-A5EV	-13.8156509009699	-43.8596969664212	LGG
TCGA-P5-A5EW	-13.1179679749003	-42.3235433562348	LGG
TCGA-P5-A5EX	-7.56777997429587	-36.8122336704742	LGG
TCGA-P5-A5EY	-5.38402179939444	-38.0003929078342	LGG
TCGA-P5-A5EZ	-8.99737949343539	-42.5515299302168	LGG
TCGA-P5-A5F0	-0.497471552634266	-46.8732586843146	LGG
TCGA-P5-A5F1	-12.878776165226	-39.9343245565269	LGG
TCGA-P5-A5F2	-14.873882228179	-42.7491097674474	LGG
TCGA-P5-A5F4	-7.97076248476989	-40.3980618480995	LGG
TCGA-P5-A5F6	-6.31114391327332	21.9887758469264	LGG
TCGA-P5-A72U	-7.59919071033716	-33.0079864050487	LGG
TCGA-P5-A72W	-13.5425725067421	-43.6331053547629	LGG
TCGA-P5-A72X	-11.1732118804317	-42.3257173599591	LGG
TCGA-P5-A72Z	-1.43768804958574	-42.2064439553757	LGG
TCGA-P5-A730	-1.65133845611531	-46.0908948073104	LGG
TCGA-P5-A731	-5.98711268746362	-43.0691440372372	LGG
TCGA-P5-A733	-10.6431939322173	-44.2644285834807	LGG
TCGA-P5-A735	-14.0303373380553	-40.4823705007451	LGG
TCGA-P5-A736	-7.00721954452955	-44.1362950015329	LGG
TCGA-P5-A737	-0.849029434345468	-45.2383975224501	LGG
TCGA-P5-A77W	-0.474850567306659	-43.2973798260845	LGG
TCGA-P5-A77X	-1.76504704724964	-44.6191430203232	LGG
TCGA-P5-A780	-10.8678178061457	-42.783096471308	LGG
TCGA-P5-A781	-2.91527177266494	-44.5750291847672	LGG
TCGA-QH-A65R	-1.33808555473376	-44.4392535983003	LGG
TCGA-QH-A65S	-13.4419439270996	-39.7336478395866	LGG
TCGA-QH-A65V	-3.63556682524374	-45.2517682624784	LGG
TCGA-QH-A65X	-3.42295097119088	-47.1382836028138	LGG
TCGA-QH-A65Z	-1.38216379924239	-46.3494693652665	LGG
TCGA-QH-A6CS	-6.74062429544715	-33.3154626345978	LGG
TCGA-QH-A6CU	-3.76279126351062	-45.5683788660662	LGG
TCGA-QH-A6CV	-7.89058698138125	-31.1540848285237	LGG
TCGA-QH-A6CX	-7.08595600676944	-33.5035079660016	LGG
TCGA-QH-A6CY	-3.56630234224383	-43.0568566453598	LGG
TCGA-QH-A6CZ	-1.94164498423674	-44.8289445339478	LGG
TCGA-QH-A6X3	-13.1005282521646	-43.0425628030202	LGG
TCGA-QH-A6X4	0.643052308648361	-45.6058489459591	LGG
TCGA-QH-A6X5	-2.6061853583366	-45.3975736179651	LGG
TCGA-QH-A6X8	-1.2358597884894	-43.5412882625596	LGG
TCGA-QH-A6X9	-12.086064739394	-41.6732602204234	LGG
TCGA-QH-A6XA	-12.0215374363229	-41.6240856381502	LGG
TCGA-QH-A6XC	-8.38595037047854	-32.4136709679787	LGG
TCGA-QH-A86X	0.314550062341743	-44.236762957106	LGG
TCGA-QH-A870	-14.5682719168693	-42.8200296785794	LGG
TCGA-R8-A6MK	-0.117081388600247	-45.3196962313269	LGG
TCGA-R8-A6ML	-0.00660183798166668	-45.4565658403957	LGG
TCGA-R8-A6MO	-1.73585465192171	-43.6481516183204	LGG
TCGA-R8-A73M	-2.46999948957622	-47.1373867228626	LGG
TCGA-RY-A83X	0.0759857113817959	-43.9906819672662	LGG
TCGA-RY-A83Y	-2.08009555982267	-46.8008521860168	LGG
TCGA-RY-A83Z	-12.0274093816274	-37.8750429669403	LGG
TCGA-RY-A840	0.414926459361341	-46.0748556274694	LGG
TCGA-RY-A843	-10.6670799545574	-42.3722313078282	LGG
TCGA-RY-A845	-12.2589238305834	-41.9762231457261	LGG
TCGA-RY-A847	-3.29738701595312	-43.5519697054746	LGG
TCGA-S9-A6TS	-12.0058094503969	-40.7214591339985	LGG
TCGA-S9-A6TU	-11.2428290972291	-43.3664366368332	LGG
TCGA-S9-A6TV	-13.2644258721929	-44.0323405305985	LGG
TCGA-S9-A6TW	-2.38972694632688	-43.8990490014627	LGG
TCGA-S9-A6TX	-2.1464488143693	-43.5515220971962	LGG
TCGA-S9-A6TY	-0.50945737585187	-44.8327308748298	LGG
TCGA-S9-A6TZ	-11.8706535548467	-45.9697934473191	LGG
TCGA-S9-A6U0	-7.24897428037509	-32.3734387239216	LGG
TCGA-S9-A6U1	-12.8972322038111	-42.2327964148159	LGG
TCGA-S9-A6U2	-2.35103101816004	-45.8859676624659	LGG
TCGA-S9-A6U5	-2.29231614948282	-45.1179506559471	LGG
TCGA-S9-A6U6	-11.6999844035818	-41.6067049376224	LGG
TCGA-S9-A6U8	-11.5120671685365	-42.8410031575825	LGG
TCGA-S9-A6U9	-7.06213333244948	-44.1400730845867	LGG
TCGA-S9-A6UA	-7.7275300749977	-35.0012643429768	LGG
TCGA-S9-A6UB	-1.65746185882995	-46.7015681626494	LGG
TCGA-S9-A6WD	-2.12605932492859	-44.9254023296469	LGG
TCGA-S9-A6WE	-1.77385262830149	-45.950551118385	LGG
TCGA-S9-A6WG	-9.73333103924743	-40.5392140032736	LGG
TCGA-S9-A6WH	-1.72285846344423	-47.0249264515515	LGG
TCGA-S9-A6WI	-5.18284096346194	-39.2723518567881	LGG
TCGA-S9-A6WL	-4.08806238117916	-44.7800919923156	LGG
TCGA-S9-A6WM	-8.48925520014436	-31.2206631110066	LGG
TCGA-S9-A6WN	-7.60566411015097	-36.6073691190443	LGG
TCGA-S9-A6WO	-13.092493823133	-42.4783222741692	LGG
TCGA-S9-A6WP	0.45004366384393	-45.1158593595468	LGG
TCGA-S9-A6WQ	-10.7264884655153	-41.2406036435835	LGG
TCGA-S9-A7IQ	-5.20558631439539	-40.4367161094865	LGG
TCGA-S9-A7IS	-10.7454789756855	-38.5764627158368	LGG
TCGA-S9-A7IX	-8.32246285699757	-32.9887147865139	LGG
TCGA-S9-A7IY	-3.02472935216766	-43.8204768798376	LGG
TCGA-S9-A7IZ	-11.5672153063829	-40.6744140010176	LGG
TCGA-S9-A7J0	-11.5973877720429	-43.5900435618424	LGG
TCGA-S9-A7J1	-0.557074035403859	-46.0425768514083	LGG
TCGA-S9-A7J2	-0.241112369470897	-45.7674822064996	LGG
TCGA-S9-A7J3	0.106952701398358	-43.9156869520756	LGG
TCGA-S9-A7QW	-13.0811481848384	-41.4262703622237	LGG
TCGA-S9-A7QX	-12.6149732602713	-41.59493544422	LGG
TCGA-S9-A7QY	-3.39220619117395	-44.5713160477066	LGG
TCGA-S9-A7QZ	-0.516299628041016	-44.8056846215177	LGG
TCGA-S9-A7R1	-1.29848243316739	-46.5211641064724	LGG
TCGA-S9-A7R2	-6.99965787164941	-33.0735749834501	LGG
TCGA-S9-A7R3	-14.6933416185394	-42.7210375257844	LGG
TCGA-S9-A7R4	-12.5304821199118	-42.920674121122	LGG
TCGA-S9-A7R7	-9.77628444216991	-40.185462888263	LGG
TCGA-S9-A7R8	-15.2552611885395	-42.5601754107996	LGG
TCGA-S9-A89V	-7.80063565467065	-34.5750712548126	LGG
TCGA-S9-A89Z	-12.0541153524446	-39.0108215852785	LGG
TCGA-TM-A7C3	-7.88083351102689	-31.1617051181259	LGG
TCGA-TM-A7C4	-8.17829236218147	-40.2863506750523	LGG
TCGA-TM-A7C5	-1.53192576762921	-46.9286762589684	LGG
TCGA-TM-A7CA	-9.20961811254771	-42.5142221076205	LGG
TCGA-TM-A7CF	-6.36045419526437	-43.0463650028532	LGG
TCGA-TM-A84B	-9.18338594635725	-31.8259495032159	LGG
TCGA-TM-A84C	-7.721152001161	-34.6291590946917	LGG
TCGA-TM-A84F	-9.74882689119137	-40.5061849879551	LGG
TCGA-TM-A84G	-0.400062888621761	-44.9818050951575	LGG
TCGA-TM-A84H	-12.1440887269071	-42.394403938569	LGG
TCGA-TM-A84I	-11.5149317893571	-38.0225499312877	LGG
TCGA-TM-A84J	-11.3252690496749	-36.799941832587	LGG
TCGA-TM-A84L	-10.735441692752	-41.5689994138953	LGG
TCGA-TM-A84M	-0.274243407740081	-46.1549917119206	LGG
TCGA-TM-A84O	-2.4078685249545	-45.0217435105679	LGG
TCGA-TM-A84Q	-12.6523646939724	-43.6799434573864	LGG
TCGA-TM-A84R	-5.22323569382241	-39.458579655872	LGG
TCGA-TM-A84S	-2.24247998272321	-44.3784436864932	LGG
TCGA-TM-A84T	-11.9570855500269	-43.067362053209	LGG
TCGA-TQ-A7RF	-15.0394975474385	-42.7565130463688	LGG
TCGA-TQ-A7RG	-2.03208830408479	-46.0769505068177	LGG
TCGA-TQ-A7RH	-11.6893344524229	-42.3265340968512	LGG
TCGA-TQ-A7RI	-2.41909230214492	-45.2255138372629	LGG
TCGA-TQ-A7RJ	-10.8374519261804	-42.6872958626882	LGG
TCGA-TQ-A7RK	-12.6415614126122	-42.9865652471565	LGG
TCGA-TQ-A7RM	-10.9385481973566	-38.3949109429242	LGG
TCGA-TQ-A7RN	-0.111212542343364	-44.7249814448541	LGG
TCGA-TQ-A7RO	-2.29691206581048	-46.0252218432679	LGG
TCGA-TQ-A7RP	-7.18502727803724	-33.8413993185665	LGG
TCGA-TQ-A7RQ	-0.173869143484114	-44.5795106215868	LGG
TCGA-TQ-A7RR	-11.31405792158	-40.6001805619052	LGG
TCGA-TQ-A7RS	-0.298479164292784	-45.7000268901913	LGG
TCGA-TQ-A7RU	-0.376039536355708	-45.6914232343382	LGG
TCGA-TQ-A7RV	-11.7755798932141	-42.4928241492823	LGG
TCGA-TQ-A7RW	-14.0969625523884	-40.0380830837365	LGG
TCGA-TQ-A8XE	-12.904526645892	-45.1747095380793	LGG
TCGA-VM-A8C8	-14.1827519559048	-41.1663048825986	LGG
