aliquot	feature_1	feature_2	project
TCGA-DD-A4NB-01A-12D-A264-05	-1.91790326356235	28.2983633013528	LIHC
TCGA-DD-A4ND-01A-11D-A264-05	-1.05592984348247	30.2200159738644	LIHC
TCGA-DD-A4NE-01A-11D-A27W-05	-7.93931844446934	30.3844721438128	LIHC
TCGA-DD-A4NF-01A-11D-A27W-05	-5.33700214580203	34.1159539517904	LIHC
TCGA-DD-A4NG-01A-11D-A27W-05	-3.97774169263251	34.9452268829918	LIHC
TCGA-DD-A4NH-01A-11D-A27W-05	-17.4871446197512	-7.58500949603057	LIHC
TCGA-DD-A4NI-01A-11D-A27W-05	-3.54410406905637	33.7448677997035	LIHC
TCGA-DD-A4NJ-01A-11D-A27W-05	-0.523618971518972	35.5885543337288	LIHC
TCGA-DD-A4NK-01A-11D-A28Y-05	-0.90154102468898	36.8009749694806	LIHC
TCGA-DD-A4NL-01A-11D-A28Y-05	-3.73905032967902	26.6379205959989	LIHC
TCGA-DD-A4NN-01A-11D-A28Y-05	-8.22920530655329	29.1502416109854	LIHC
TCGA-DD-A4NO-01A-11D-A28Y-05	-3.75143684333265	32.226455072888	LIHC
TCGA-DD-A4NP-01A-11D-A28Y-05	-3.65797694832387	27.1994460557241	LIHC
TCGA-DD-A4NQ-01A-21D-A28Y-05	-0.510362003042601	28.5928727721787	LIHC
TCGA-DD-A4NR-01A-11D-A30Y-05	-1.49580763558117	29.7808947338842	LIHC
TCGA-DD-A4NS-01A-11D-A30Y-05	-4.04504143066459	25.8234399188083	LIHC
TCGA-DD-A4NV-01A-11D-A30Y-05	-1.26694664698044	34.1850394434143	LIHC
TCGA-DD-A73A-01A-12D-A32R-05	-1.64781778319653	36.9904967298109	LIHC
TCGA-DD-A73B-01A-12D-A32R-05	-6.09908027275312	33.426161352118	LIHC
TCGA-DD-A73C-01A-12D-A33L-05	-1.80392757142993	32.7368194479206	LIHC
TCGA-DD-A73D-01A-12D-A32R-05	-3.33892556383852	40.1032878748813	LIHC
TCGA-DD-A73E-01A-12D-A32R-05	-3.24228000116913	39.9483654978285	LIHC
TCGA-DD-A73F-01A-11D-A32R-05	0.525109610746561	36.8700413449967	LIHC
TCGA-DD-A73G-01A-22D-A32R-05	-8.82668911789043	27.8225790813499	LIHC
TCGA-DD-AA3A-01A-11D-A36Y-05	-10.8907366913964	24.9615454051282	LIHC
TCGA-DD-AAC8-01A-11D-A40S-05	-2.46393584980595	37.6418887806351	LIHC
TCGA-DD-AAC9-01A-11D-A40S-05	-4.57670738842477	30.6309254360284	LIHC
TCGA-DD-AACA-01A-11D-A40S-05	-2.67160835751008	39.9779819632105	LIHC
TCGA-DD-AACB-01A-11D-A40S-05	0.791615165165767	38.4852172355634	LIHC
TCGA-DD-AACC-01A-11D-A40S-05	-2.71274750067845	27.9048927603444	LIHC
TCGA-DD-AACD-01A-11D-A40S-05	-6.34024581755209	27.667031302963	LIHC
TCGA-DD-AACE-01A-11D-A40S-05	0.40105250047008	40.5435346975545	LIHC
TCGA-DD-AACF-01A-11D-A40S-05	-5.76914582156535	33.4869009364243	LIHC
TCGA-DD-AACG-01A-11D-A40S-05	0.934930978636809	36.1855765891275	LIHC
TCGA-DD-AACH-01A-11D-A40S-05	-2.24834248570301	36.4828506293366	LIHC
TCGA-DD-AACI-01A-11D-A40S-05	-3.55899476768169	33.1297429016034	LIHC
TCGA-DD-AACJ-01A-11D-A40S-05	-2.90398083213881	38.8355849077472	LIHC
TCGA-DD-AACK-01A-11D-A40S-05	-0.870944498794604	40.2660036053739	LIHC
TCGA-DD-AACL-01A-11D-A40S-05	-0.241775658384153	28.5407700963994	LIHC
TCGA-DD-AACM-01A-11D-A40S-05	-0.983154233948022	33.7693673273137	LIHC
TCGA-DD-AACN-01A-11D-A40S-05	-7.67753559033508	27.5814734219698	LIHC
TCGA-DD-AACO-01A-11D-A40S-05	-6.08816652567818	30.4126001052087	LIHC
TCGA-DD-AACP-01A-11D-A40S-05	1.79397731749809	36.0691387919142	LIHC
TCGA-DD-AACQ-01A-11D-A40S-05	-2.2728483693086	38.8315742100658	LIHC
TCGA-DD-AACS-01A-11D-A40S-05	-5.81643624571311	33.4994248998467	LIHC
TCGA-DD-AACT-01A-11D-A40S-05	-4.61877795619716	31.0095697333708	LIHC
TCGA-DD-AACU-01A-11D-A40S-05	-1.77252177890574	37.630712571068	LIHC
TCGA-DD-AACV-01A-11D-A40S-05	0.287523789372734	41.2431919920043	LIHC
TCGA-DD-AACW-01A-11D-A40S-05	-6.65835262489638	28.6071207921557	LIHC
TCGA-DD-AACX-01A-11D-A40S-05	-4.85781257628827	36.5428446122344	LIHC
TCGA-DD-AACY-01A-11D-A40S-05	-5.68043894294953	33.8268346455758	LIHC
TCGA-DD-AACZ-01A-11D-A40S-05	0.373397755585049	32.2464141209355	LIHC
TCGA-DD-AAD0-01A-11D-A40S-05	-3.15675418768157	40.0720752356832	LIHC
TCGA-DD-AAD1-01A-11D-A40S-05	-8.14376275957915	26.6743410415688	LIHC
TCGA-DD-AAD2-01A-11D-A40S-05	-4.35531563120439	27.4575042701232	LIHC
TCGA-DD-AAD3-01A-11D-A40S-05	-1.06733639093325	33.9419624095034	LIHC
TCGA-DD-AAD5-01A-11D-A40S-05	-0.125920685889925	31.806808545474	LIHC
TCGA-DD-AAD6-01A-11D-A40S-05	-2.59634170998752	38.8143298654389	LIHC
TCGA-DD-AAD8-01A-11D-A40S-05	0.0326625894774326	41.131267672257	LIHC
TCGA-DD-AADA-01A-11D-A40S-05	-8.73324320551166	28.1365535888425	LIHC
TCGA-DD-AADB-01A-11D-A40S-05	-0.145781264745368	32.5346770118988	LIHC
TCGA-DD-AADC-01A-11D-A40S-05	-0.747868505137619	32.4049220974172	LIHC
TCGA-DD-AADD-01A-11D-A40S-05	1.18299207524652	41.0357023076168	LIHC
TCGA-DD-AADE-01A-11D-A40S-05	-5.44753993376014	31.1454944679893	LIHC
TCGA-DD-AADF-01A-11D-A40S-05	-0.890966966163449	41.0387042641539	LIHC
TCGA-DD-AADG-01A-11D-A40S-05	0.152748985751002	40.1545871340437	LIHC
TCGA-DD-AADI-01A-11D-A40S-05	-7.65610285086627	29.3817564934082	LIHC
TCGA-DD-AADJ-01A-11D-A40S-05	-6.93932549099439	33.7346978871511	LIHC
TCGA-DD-AADK-01A-11D-A40S-05	-5.61301991812709	26.3383896841393	LIHC
TCGA-DD-AADL-01A-11D-A40S-05	-0.875187840539183	39.2358201333038	LIHC
TCGA-DD-AADM-01A-11D-A40S-05	-3.92951098936268	36.4801725670344	LIHC
TCGA-DD-AADN-01A-11D-A40S-05	-0.324127563240189	32.9918122921973	LIHC
TCGA-DD-AADO-01A-11D-A40S-05	-6.75372784031808	28.7979726166901	LIHC
TCGA-DD-AADP-01A-11D-A39G-05	-3.17020344628158	35.9707026025486	LIHC
TCGA-DD-AADQ-01A-11D-A40S-05	-3.97660052397008	36.3579879381186	LIHC
TCGA-DD-AADR-01A-11D-A40S-05	-3.5036740439436	34.7165648036822	LIHC
TCGA-DD-AADS-01A-11D-A40S-05	-3.89303687919763	34.8804657316115	LIHC
TCGA-DD-AADU-01A-11D-A40S-05	-4.19589210004461	35.32342152424	LIHC
TCGA-DD-AADV-01A-11D-A39G-05	0.0105817281635525	40.5581014969681	LIHC
TCGA-DD-AADW-01A-11D-A39G-05	-8.98077297457147	27.9480179586301	LIHC
TCGA-DD-AADY-01A-11D-A40S-05	-8.1636806670805	29.2118118149988	LIHC
TCGA-DD-AAE0-01A-11D-A40S-05	-8.70351909551004	27.9421870917555	LIHC
TCGA-DD-AAE1-01A-11D-A40S-05	-3.01905581201007	36.5163828458443	LIHC
TCGA-DD-AAE2-01A-11D-A40S-05	0.588151542392594	40.2783515291478	LIHC
TCGA-DD-AAE3-01A-11D-A40S-05	-1.80461442157593	38.7383844251484	LIHC
TCGA-DD-AAE4-01A-11D-A40S-05	0.79163313791084	40.2737781147654	LIHC
TCGA-DD-AAE6-01A-11D-A40S-05	-1.27582404636803	38.3799698312574	LIHC
TCGA-DD-AAE7-01A-11D-A40S-05	-3.4347136295261	34.1654668986534	LIHC
TCGA-DD-AAE8-01A-11D-A40S-05	-0.772045694885381	33.7337218542588	LIHC
TCGA-DD-AAE9-01A-11D-A40S-05	-0.418806478474811	39.3430369794937	LIHC
TCGA-DD-AAEA-01A-11D-A40S-05	-2.57540230438009	35.5383378221528	LIHC
TCGA-DD-AAEB-01A-11D-A40S-05	-0.881073313209513	40.188635309957	LIHC
TCGA-DD-AAED-01A-12D-A40S-05	-2.58168530866904	34.6615196090598	LIHC
TCGA-DD-AAEE-01A-11D-A40S-05	-2.43123050565325	38.3432523100371	LIHC
TCGA-DD-AAEG-01A-11D-A39G-05	-7.732951004493	28.8708771246509	LIHC
TCGA-DD-AAEH-01A-11D-A40S-05	-3.11403678668055	34.2386929377783	LIHC
TCGA-DD-AAEI-01A-11D-A40S-05	-3.36676941464025	37.0226616753201	LIHC
TCGA-DD-AAEK-01A-11D-A40S-05	-0.742033924183022	33.5526372045312	LIHC
TCGA-DD-AAVP-01A-11D-A40S-05	-4.06079985540831	29.7021783616063	LIHC
TCGA-DD-AAVQ-01A-11D-A40S-05	-5.71451791638654	27.162482224968	LIHC
TCGA-DD-AAVR-01A-11D-A40S-05	-6.30232110349255	27.1555219492884	LIHC
TCGA-DD-AAVS-01A-11D-A40S-05	-6.77226364875599	28.7607478928987	LIHC
TCGA-DD-AAVU-01A-11D-A40S-05	-3.26045285167574	36.6829323908035	LIHC
TCGA-DD-AAVV-01A-11D-A40S-05	-3.59923253286037	29.2250806707725	LIHC
TCGA-DD-AAVW-01A-11D-A40S-05	-3.69266173059649	29.0533057852911	LIHC
TCGA-DD-AAVX-01A-11D-A40S-05	-4.83730069591437	33.386104830255	LIHC
TCGA-DD-AAVY-01A-11D-A40S-05	-2.69609497563344	34.9436954521174	LIHC
TCGA-DD-AAVZ-01A-11D-A40S-05	-6.77347632739873	28.5094830101473	LIHC
TCGA-DD-AAW0-01A-11D-A40S-05	-4.09067319344648	28.4316567950237	LIHC
TCGA-DD-AAW1-01A-11D-A40X-05	-4.54027529454752	36.6213113531548	LIHC
TCGA-DD-AAW2-01A-11D-A40X-05	-2.14770027571644	39.4540584105187	LIHC
TCGA-DD-AAW3-01A-11D-A40X-05	-1.50741045697289	39.3808325242285	LIHC
TCGA-DE-A0XZ-01A-11D-A17Y-05	20.825020154201	26.246286807606	THCA
TCGA-DE-A0Y2-01A-11D-A10W-05	24.8630082601755	21.2720893928793	THCA
TCGA-DE-A0Y3-01B-11D-A10W-05	23.861907868825	19.666617512539	THCA
TCGA-DE-A2OL-01A-11D-A18G-05	30.6876906751706	33.6169298611952	THCA
TCGA-DE-A3KN-01A-11D-A211-05	22.9125434792999	25.3685811984613	THCA
TCGA-DE-A4M8-01A-21D-A258-05	19.7994877653673	31.7642556737761	THCA
TCGA-DE-A4M9-01A-11D-A258-05	27.7283712654281	42.0349049523326	THCA
TCGA-DE-A4MA-01A-11D-A258-05	24.7086656131445	20.4700295786611	THCA
TCGA-DE-A4MB-01A-11D-A258-05	19.0012648550166	26.5780567473802	THCA
TCGA-DE-A4MC-01A-11D-A258-05	20.1934639333695	26.5898455770385	THCA
TCGA-DE-A4MD-01A-11D-A258-05	19.3245959997806	35.4749327463367	THCA
TCGA-DE-A69J-01A-21D-A398-05	22.314587891	20.5940721619851	THCA
TCGA-DE-A69K-01A-11D-A398-05	21.6987429503017	20.7449172225767	THCA
TCGA-DE-A7U5-01A-11D-A398-05	21.5108143124375	29.6642001840071	THCA
TCGA-DF-A2KN-01A-11D-A17Z-05	8.37197585980329	-33.0397684004145	UCEC
TCGA-DF-A2KR-01A-11D-A17Z-05	21.174448702201	-30.4569130014727	UCEC
TCGA-DF-A2KS-01A-11D-A18O-05	15.0323548837216	-23.6758872904192	UCEC
TCGA-DF-A2KU-01A-11D-A17Z-05	13.9523055318566	-24.0248724643691	UCEC
TCGA-DF-A2KV-01A-11D-A17Z-05	11.2874254542343	-29.336396321094	UCEC
TCGA-DF-A2KY-01A-21D-A212-05	-19.7865817144876	-2.33395021982947	UCEC
TCGA-DF-A2KZ-01A-11D-A212-05	11.6353792562949	-31.3976072154565	UCEC
TCGA-DF-A2L0-01A-11D-A17Z-05	16.5431059556187	-30.2146452953086	UCEC
TCGA-DG-A2KH-01A-21D-A230-05	-9.55304978274504	-27.5781241382145	CESC
TCGA-DG-A2KJ-01A-11D-A18K-05	-9.28189781113804	-26.9929923234427	CESC
TCGA-DG-A2KK-01A-11D-A17Z-05	-8.80576479714822	-29.74268821429	CESC
TCGA-DG-A2KL-01A-11D-A17Z-05	0.519445039256654	-24.4515036800072	CESC
TCGA-DG-A2KM-01A-11D-A17Z-05	-11.5863525117206	-17.4576161746	CESC
TCGA-DH-5140-01A-01D-1467-05	33.0589779318395	-37.2932492051278	LGG
TCGA-DH-5141-01A-01D-1467-05	50.0556712809715	-7.22514312516931	LGG
TCGA-DH-5142-01A-01D-1467-05	50.5416602159679	-12.4620408960862	LGG
TCGA-DH-5143-01A-01D-1467-05	49.6827827819203	-10.9342526244583	LGG
TCGA-DH-5144-01A-01D-1467-05	37.1772823313079	-6.36394596414011	LGG
TCGA-DH-A669-01A-12D-A31M-05	48.4089106434038	-3.85384924222293	LGG
TCGA-DH-A66B-01A-11D-A29T-05	53.1686551376682	-11.625693315553	LGG
TCGA-DH-A66D-01A-11D-A31M-05	36.2403180365108	-9.90190396797466	LGG
TCGA-DH-A66F-01A-11D-A29T-05	50.3518914447985	-6.07373956129229	LGG
TCGA-DH-A66G-01A-21D-A31M-05	36.2759419744243	-10.5166601465247	LGG
TCGA-DH-A7UR-01A-11D-A33U-05	40.789999861767	-8.73262348993598	LGG
TCGA-DH-A7US-01A-11D-A33U-05	47.0267387660141	-10.8278265184981	LGG
TCGA-DH-A7UT-01A-12D-A34D-05	47.2256583309975	-13.0736099066999	LGG
TCGA-DH-A7UU-01A-12D-A34D-05	52.0150092236758	-14.1002096277428	LGG
TCGA-DH-A7UV-01A-12D-A34D-05	53.3080615930864	-10.5944761447267	LGG
TCGA-DI-A0WH-01A-12D-A12K-05	17.7458245255035	-29.1197862292814	UCEC
TCGA-DI-A1BU-01A-11D-A138-05	9.66680346016089	-31.8901782514205	UCEC
TCGA-DI-A1BY-01A-21D-A138-05	13.083801452656	-33.0977686054459	UCEC
TCGA-DI-A1C3-01A-41D-A138-05	12.9203845572061	-29.5192465071579	UCEC
TCGA-DI-A1NN-01A-11D-A16G-05	18.5043491818954	-24.3545102144723	UCEC
TCGA-DI-A1NO-01A-31D-A161-05	18.7322371689388	-23.1724984662772	UCEC
TCGA-DI-A2QT-01A-12D-A19Z-05	22.9794138056567	-28.2368939180124	UCEC
TCGA-DI-A2QU-01A-11D-A18O-05	19.1044468752978	-28.3641495545643	UCEC
TCGA-DI-A2QY-01A-12D-A19Z-05	21.488667704043	-26.1459907189905	UCEC
TCGA-DJ-A13L-01A-11D-A223-05	22.3090371924426	37.8566294892576	THCA
TCGA-DJ-A13M-01A-11D-A10W-05	30.3365659424548	28.3672496177103	THCA
TCGA-DJ-A13O-01A-11D-A10W-05	24.5964400613769	38.3996783400901	THCA
TCGA-DJ-A13P-01A-11D-A10W-05	27.2054373489887	23.9441113143229	THCA
TCGA-DJ-A13R-01A-11D-A10W-05	23.7911357959218	37.7077678964155	THCA
TCGA-DJ-A13S-01A-11D-A10W-05	28.8074623668417	29.9493667465996	THCA
TCGA-DJ-A13T-01A-11D-A10W-05	23.7556390226985	19.76371307058	THCA
TCGA-DJ-A13U-01A-11D-A10W-05	27.6368399008607	39.8537033209305	THCA
TCGA-DJ-A13V-01A-11D-A10W-05	22.9520883767298	21.0774862573649	THCA
TCGA-DJ-A13W-01A-11D-A10W-05	30.6384597363908	33.4778024339059	THCA
TCGA-DJ-A13X-01A-11D-A10W-05	25.3931069817566	23.3103822668063	THCA
TCGA-DJ-A1QD-01A-11D-A14Z-05	23.4462025664317	23.61174157849	THCA
TCGA-DJ-A1QE-01A-21D-A14Z-05	23.1841801370569	20.9823631271536	THCA
TCGA-DJ-A1QF-01A-12D-A14Z-05	24.8296862568898	25.3262005149502	THCA
TCGA-DJ-A1QG-01A-11D-A14Z-05	28.6363397947166	37.3300788065855	THCA
TCGA-DJ-A1QH-01A-21D-A14Z-05	20.4042255129302	22.1350775175667	THCA
TCGA-DJ-A1QI-01A-11D-A14Z-05	22.3400247993211	22.3727573529838	THCA
TCGA-DJ-A1QL-01A-11D-A14Z-05	29.727122626599	35.6574047118603	THCA
TCGA-DJ-A1QM-01A-11D-A14Z-05	27.0954828529452	38.1116918867672	THCA
TCGA-DJ-A1QN-01A-11D-A14Z-05	25.8470978415599	23.2219909276397	THCA
TCGA-DJ-A1QO-01A-11D-A14Z-05	24.3795706830572	42.1793530805646	THCA
TCGA-DJ-A1QQ-01A-11D-A14Z-05	25.9136640894156	41.9155210452038	THCA
TCGA-DJ-A2PN-01A-21D-A19K-05	22.6581150868672	22.1057829113678	THCA
TCGA-DJ-A2PO-01A-21D-A19K-05	24.462059202102	38.5229427301122	THCA
TCGA-DJ-A2PP-01A-11D-A19K-05	29.4953325053153	34.3054821511703	THCA
TCGA-DJ-A2PQ-01A-11D-A18G-05	26.3387723776289	41.9882002757343	THCA
TCGA-DJ-A2PR-01A-11D-A19K-05	26.7645875530986	41.0201753744844	THCA
TCGA-DJ-A2PS-01A-11D-A18G-05	25.8366832436978	27.2436203158368	THCA
TCGA-DJ-A2PT-01A-11D-A18G-05	21.1795710290859	30.9077777662375	THCA
TCGA-DJ-A2PU-01A-12D-A19K-05	24.631317552881	23.5259813136986	THCA
TCGA-DJ-A2PV-01A-11D-A19K-05	23.4843180211628	24.2126118576186	THCA
TCGA-DJ-A2PW-01A-11D-A19K-05	25.7465541399592	41.9059452120414	THCA
TCGA-DJ-A2PX-01A-11D-A18G-05	21.376005125306	29.3324768876152	THCA
TCGA-DJ-A2PY-01A-11D-A18G-05	22.3120957017442	24.5698084494099	THCA
TCGA-DJ-A2PZ-01A-21D-A18G-05	26.6083811891196	40.1108741975741	THCA
TCGA-DJ-A2Q0-01A-11D-A203-05	27.3741298615723	29.7222811917746	THCA
TCGA-DJ-A2Q1-01A-22D-A19K-05	21.6996184535431	30.1540276107751	THCA
TCGA-DJ-A2Q2-01A-11D-A19K-05	28.1964013284986	30.2300026600985	THCA
TCGA-DJ-A2Q3-01A-11D-A18G-05	21.1927290137149	31.0680804889372	THCA
TCGA-DJ-A2Q4-01A-21D-A18G-05	26.5744456248116	40.9358788753042	THCA
TCGA-DJ-A2Q5-01A-11D-A18G-05	23.5280554631406	38.6510977338002	THCA
TCGA-DJ-A2Q6-01A-11D-A18G-05	21.9718360523719	26.095414857562	THCA
TCGA-DJ-A2Q7-01A-11D-A18G-05	24.2256245477532	23.1597800883229	THCA
TCGA-DJ-A2Q8-01A-11D-A18G-05	22.8616532381423	24.9795226600505	THCA
TCGA-DJ-A2Q9-01A-21D-A18G-05	3.13777712969108	23.4599349976573	THCA
TCGA-DJ-A2QA-01A-11D-A18G-05	24.9307812194776	24.1319903955268	THCA
TCGA-DJ-A2QB-01A-11D-A19K-05	28.0391746009474	30.4309785799305	THCA
TCGA-DJ-A2QC-01A-11D-A18G-05	24.3809638954484	24.8367696088083	THCA
TCGA-DJ-A3UK-01A-11D-A22G-05	25.4101633545495	22.9882208702686	THCA
TCGA-DJ-A3UM-01A-11D-A22G-05	23.6122511069999	22.8924492512645	THCA
TCGA-DJ-A3UN-01A-11D-A22G-05	24.5516088694382	23.2836291354634	THCA
TCGA-DJ-A3UO-01A-11D-A22G-05	26.6277944603922	41.27005096239	THCA
TCGA-DJ-A3UP-01A-11D-A22G-05	29.9835898053954	27.7518547190367	THCA
TCGA-DJ-A3UQ-01A-11D-A22G-05	22.4341375220358	28.2182289322896	THCA
TCGA-DJ-A3UR-01A-11D-A22G-05	25.6811280929911	23.1570149563736	THCA
TCGA-DJ-A3US-01A-11D-A22G-05	21.2793169351409	29.097212036006	THCA
TCGA-DJ-A3UT-01A-11D-A22G-05	29.3581799168214	29.5855792596998	THCA
TCGA-DJ-A3UU-01A-11D-A22G-05	24.4717952425797	22.8282896527626	THCA
TCGA-DJ-A3UW-01A-11D-A22G-05	19.8005124578866	31.7391698433284	THCA
TCGA-DJ-A3UX-01A-11D-A22G-05	25.9430718228487	26.8790954503809	THCA
TCGA-DJ-A3UY-01A-21D-A22G-05	24.8697751401773	26.9314989124362	THCA
TCGA-DJ-A3UZ-01A-11D-A231-05	25.905609007292	28.4369126186193	THCA
TCGA-DJ-A3V0-01A-11D-A231-05	25.407405847142	40.3564113388178	THCA
TCGA-DJ-A3V2-01A-11D-A231-05	21.4304238196847	29.2581297607861	THCA
TCGA-DJ-A3V3-01A-11D-A231-05	22.6311313939917	27.7002644042714	THCA
TCGA-DJ-A3V4-01A-11D-A231-05	26.4385134200137	24.8238320921833	THCA
TCGA-DJ-A3V5-01A-11D-A231-05	23.265989261196	27.3412325497051	THCA
TCGA-DJ-A3V7-01A-11D-A23O-05	24.712351599173	20.3840424393289	THCA
TCGA-DJ-A3V8-01A-11D-A23O-05	23.9597163894856	26.3117266319902	THCA
TCGA-DJ-A3V9-01A-11D-A23O-05	22.9413483788558	24.6439904144022	THCA
TCGA-DJ-A3VA-01A-11D-A23O-05	22.8101055967257	24.5761147165835	THCA
TCGA-DJ-A3VB-01A-11D-A23O-05	24.8884963693129	40.5782830323187	THCA
TCGA-DJ-A3VD-01A-11D-A23O-05	19.8433463124175	31.7805566721264	THCA
TCGA-DJ-A3VE-01A-11D-A23O-05	26.1207216179266	41.9139304467879	THCA
TCGA-DJ-A3VF-01A-11D-A23O-05	21.9231009898058	29.8826028379067	THCA
TCGA-DJ-A3VG-01A-11D-A23O-05	28.8328583726578	37.0544996393217	THCA
TCGA-DJ-A3VI-01A-11D-A23O-05	23.9625970790581	20.1591651199009	THCA
TCGA-DJ-A3VJ-01A-11D-A23O-05	24.5798407729934	39.7330436463725	THCA
TCGA-DJ-A3VK-01A-11D-A23O-05	28.5342071497092	37.4450403654899	THCA
TCGA-DJ-A3VL-01A-11D-A23O-05	24.7463650748134	38.1753825842606	THCA
TCGA-DJ-A3VM-01A-11D-A23O-05	30.5614002700801	32.4629568506271	THCA
TCGA-DJ-A4UL-01A-11D-A258-05	23.0728441189408	22.7302423856172	THCA
TCGA-DJ-A4UP-01A-11D-A258-05	22.5313216595918	29.9514382916939	THCA
TCGA-DJ-A4UQ-01A-11D-A258-05	25.9022807238899	41.6285083696871	THCA
TCGA-DJ-A4UR-01A-11D-A258-05	29.5764259201639	30.594378949124	THCA
TCGA-DJ-A4UT-01A-11D-A258-05	21.9721097147351	30.0724533057411	THCA
TCGA-DJ-A4UW-01A-11D-A258-05	23.4850515629976	23.9970911630543	THCA
TCGA-DJ-A4V0-01A-11D-A258-05	21.1234358216804	31.4131430584527	THCA
TCGA-DJ-A4V2-01A-11D-A258-05	21.8665457020227	23.4989225331063	THCA
TCGA-DJ-A4V4-01A-11D-A258-05	23.6671025577148	23.5663786177242	THCA
TCGA-DJ-A4V5-01A-11D-A258-05	24.2474236756821	39.5442797381152	THCA
TCGA-DK-A1A3-01A-11D-A13Z-05	8.45350561599827	0.0499878970808001	BLCA
TCGA-DK-A1A5-01A-11D-A13Z-05	15.1652632687222	1.84521612923366	BLCA
TCGA-DK-A1A6-01A-11D-A13Z-05	15.4929736242984	2.89844287930161	BLCA
TCGA-DK-A1A7-01A-11D-A13Z-05	12.9466930856841	5.10431601224674	BLCA
TCGA-DK-A1AA-01A-11D-A13Z-05	20.5827355407365	1.41024784454566	BLCA
TCGA-DK-A1AB-01A-11D-A13Z-05	1.81494724676208	-4.15355597117847	BLCA
TCGA-DK-A1AC-01A-11D-A13Z-05	16.5842948416922	-1.32530941856213	BLCA
TCGA-DK-A1AD-01A-11D-A13Z-05	19.3028007401615	-2.50214556830348	BLCA
TCGA-DK-A1AE-01A-11D-A13Z-05	15.9004887004629	-7.03068271360374	BLCA
TCGA-DK-A1AF-01A-11D-A13Z-05	-4.77559560811248	16.1106112264767	BLCA
TCGA-DK-A1AG-01A-11D-A13Z-05	19.7221859503918	2.71381495634492	BLCA
TCGA-DK-A2HX-01A-12D-A18G-05	10.1465954773621	4.18685385208152	BLCA
TCGA-DK-A2I1-01A-11D-A17Y-05	17.4384076299972	-2.22256075761267	BLCA
TCGA-DK-A2I2-01A-11D-A17Y-05	-11.0824085080584	-9.38997139650179	BLCA
TCGA-DK-A2I4-01A-11D-A21B-05	-3.41264772086968	-3.55587830750791	BLCA
TCGA-DK-A2I6-01A-12D-A18G-05	16.1695586851007	-3.51486917215134	BLCA
TCGA-DK-A3IK-01A-32D-A21B-05	15.9428803872124	-1.31526888061722	BLCA
TCGA-DK-A3IL-01A-11D-A211-05	16.1335068112901	3.48891432467355	BLCA
TCGA-DK-A3IM-01A-11D-A211-05	9.27756018372297	-1.61824494516822	BLCA
TCGA-DK-A3IN-01A-11D-A211-05	14.4129499756807	-2.67391736948034	BLCA
TCGA-DK-A3IQ-01A-31D-A211-05	7.74118177775075	-0.0111969235075295	BLCA
TCGA-DK-A3IS-01A-21D-A21B-05	20.1260627914261	-0.0806083098814084	BLCA
TCGA-DK-A3IT-01A-31D-A211-05	12.2388290137653	1.1595209566424	BLCA
TCGA-DK-A3IU-01A-11D-A211-05	5.0237423381603	-0.662820068217986	BLCA
TCGA-DK-A3IV-01A-22D-A21B-05	12.1729758277675	1.13314065885458	BLCA
TCGA-DK-A3WW-01A-22D-A23O-05	10.6479596198978	-14.8574267960914	BLCA
TCGA-DK-A3WX-01A-22D-A231-05	-11.5728201798094	-9.7286246571668	BLCA
TCGA-DK-A3WY-01A-11D-A231-05	-20.1971244477471	-11.219093893791	BLCA
TCGA-DK-A3X1-01A-12D-A231-05	14.5550640638227	-1.39389248603372	BLCA
TCGA-DK-A3X2-01A-11D-A231-05	18.8711351139942	1.85550846394639	BLCA
TCGA-DK-A6AV-01A-12D-A30F-05	14.5513617891791	0.192437503097655	BLCA
TCGA-DK-A6AW-01A-11D-A30F-05	17.8683914942518	0.304770214655053	BLCA
TCGA-DK-A6B0-01A-11D-A31M-05	20.026125623725	4.99217187404824	BLCA
TCGA-DK-A6B1-01A-12D-A30F-05	17.4456800755951	2.25924037320718	BLCA
TCGA-DK-A6B2-01A-11D-A30F-05	15.4917526379268	-1.16982900880041	BLCA
TCGA-DK-A6B5-01A-11D-A31M-05	16.2013187941394	-3.70390849685019	BLCA
TCGA-DK-A6B6-01A-11D-A30F-05	12.023805365118	3.65250359904299	BLCA
TCGA-DK-AA6L-01A-11D-A392-05	16.0933071384895	0.159138631684452	BLCA
TCGA-DK-AA6M-01A-11D-A392-05	9.87541247491392	4.02653008892205	BLCA
TCGA-DK-AA6P-01A-11D-A392-05	13.1009255107405	5.17280983027357	BLCA
TCGA-DK-AA6Q-01A-11D-A392-05	3.14470147535682	-20.7117554470567	BLCA
TCGA-DK-AA6R-01A-11D-A42F-05	9.81058101120964	-1.18797820547817	BLCA
TCGA-DK-AA6S-01A-21D-A392-05	9.30320984784497	-2.47560106069143	BLCA
TCGA-DK-AA6T-01A-11D-A392-05	-23.9134033694507	-6.92065471306341	BLCA
TCGA-DK-AA6U-01A-11D-A392-05	18.4374800622935	-2.04548855376052	BLCA
TCGA-DK-AA6W-01A-12D-A392-05	13.0144227008623	-8.86911841435156	BLCA
TCGA-DK-AA6X-01A-12D-A42F-05	6.60555485130371	0.717631841025559	BLCA
TCGA-DK-AA71-01A-31D-A392-05	13.1322213715901	5.76118209038252	BLCA
TCGA-DK-AA74-01A-11D-A392-05	4.55473975589965	-0.173778336867743	BLCA
