aliquot	feature_1	feature_2	project	center
TCGA-10-0937-01A-02R-1564-13	28.6196178393153	-7.97946962934376	OV	BCCAGSC
TCGA-10-0938-01A-02R-1564-13	26.0704224442691	-15.6671218205105	OV	BCCAGSC
TCGA-12-0616-01A-01R-1849-01	13.4501795408943	-27.0092056872704	GBM	BI
TCGA-12-0618-01A-01R-1849-01	10.3031758125026	-33.1575056259625	GBM	BI
TCGA-12-0619-01A-01R-1849-01	9.29277974697924	-26.8137347624695	GBM	BI
TCGA-12-0821-01A-01R-1849-01	9.00157138035222	-24.6053548205137	GBM	BI
TCGA-12-1597-01B-01R-1849-01	13.9622714573235	-27.2964120720953	GBM	BI
TCGA-12-3650-01A-01R-1849-01	8.5842921091718	-23.6190709678428	GBM	BI
TCGA-12-3652-01A-01R-1849-01	12.7418680704323	-25.7888295724919	GBM	BI
TCGA-12-3653-01A-01R-1849-01	9.75949456798784	-26.2364046428719	GBM	BI
TCGA-12-5295-01A-01R-1849-01	12.8224948128674	-26.2067518397405	GBM	BI
TCGA-12-5299-01A-02R-1849-01	10.6331459031104	-26.0877110981869	GBM	BI
TCGA-13-0714-01A-01R-1564-13	27.7753678209328	-1.84785672553666	OV	BCCAGSC
TCGA-13-0720-01A-01R-1564-13	27.2510179987986	-6.428620411873	OV	BCCAGSC
TCGA-13-0724-01A-01R-1564-13	27.6351411601184	-5.44957073424291	OV	BCCAGSC
TCGA-13-0725-01A-01R-1564-13	29.7971210906504	-12.9454627493666	OV	BCCAGSC
TCGA-13-0726-01A-01R-1564-13	28.4105286771081	-7.29732549853666	OV	BCCAGSC
TCGA-13-0727-01A-01R-1564-13	27.5461088620832	-5.39715507843022	OV	BCCAGSC
TCGA-13-0730-01A-01R-1564-13	27.1574095419869	-4.40479444313692	OV	BCCAGSC
TCGA-13-0762-01A-01R-1564-13	27.5669869974806	-6.87403397387451	OV	BCCAGSC
TCGA-13-0765-01A-01R-1564-13	28.5063346950463	-7.64224378619128	OV	BCCAGSC
TCGA-13-0766-01A-02R-1564-13	27.9386409359838	-3.94726509126197	OV	BCCAGSC
TCGA-13-0768-01A-01R-1569-13	26.8239432316332	-4.88803513844444	OV	BCCAGSC
TCGA-13-0795-01A-01R-1564-13	27.8665288801517	-4.12874673158538	OV	BCCAGSC
TCGA-13-0797-01A-01R-1564-13	26.4745724976042	-9.0640271571737	OV	BCCAGSC
TCGA-13-0800-01A-01R-1564-13	19.6885262218622	-13.8021292054845	OV	BCCAGSC
TCGA-13-0804-01A-01R-1564-13	29.9757693008007	-12.9449112140887	OV	BCCAGSC
TCGA-13-0883-01A-02R-1569-13	21.6680529028084	-12.4447114788194	OV	BCCAGSC
TCGA-13-0884-01B-01R-1565-13	27.666975482908	-5.73345090771953	OV	BCCAGSC
TCGA-13-0885-01A-02R-1569-13	27.7071058249653	-4.16361106522678	OV	BCCAGSC
TCGA-13-0886-01A-01R-1569-13	27.5842709561933	-4.24091998652426	OV	BCCAGSC
TCGA-13-0887-01A-01R-1564-13	29.8440363583036	-12.7651828955567	OV	BCCAGSC
TCGA-13-0888-01A-01R-1564-13	27.2811505306772	-4.54796669920588	OV	BCCAGSC
TCGA-13-0891-01A-01R-1564-13	29.7775528579698	-13.028562299981	OV	BCCAGSC
TCGA-13-0893-01B-01R-1565-13	24.1511590097941	-13.3592713916246	OV	BCCAGSC
TCGA-13-0897-01A-01R-1564-13	29.4601714444913	-13.2636033227145	OV	BCCAGSC
TCGA-13-0900-01B-01R-1565-13	27.1162274758121	-10.9373867120163	OV	BCCAGSC
TCGA-13-0901-01B-01R-1565-13	29.6403593284505	-9.99974874397151	OV	BCCAGSC
TCGA-13-0905-01B-01R-1565-13	27.5996403798039	-12.6841985381857	OV	BCCAGSC
TCGA-13-0906-01A-01R-1564-13	27.2187879960711	-11.7541426572237	OV	BCCAGSC
TCGA-13-0908-01B-01R-1565-13	23.3726085940521	-10.1682484843471	OV	BCCAGSC
TCGA-13-0911-01A-01R-1564-13	29.7117275590857	-13.2364497922901	OV	BCCAGSC
TCGA-13-0916-01A-01R-1564-13	22.963271759306	-16.8792260599998	OV	BCCAGSC
TCGA-13-0920-01A-01R-1564-13	28.4939986457168	-10.0480937048975	OV	BCCAGSC
TCGA-13-0923-01A-01R-1564-13	29.979046829591	-13.0860865621685	OV	BCCAGSC
TCGA-13-0924-01A-01R-1564-13	29.7872744537513	-13.0944038634272	OV	BCCAGSC
TCGA-13-1403-01A-01R-1565-13	24.3303415522168	-10.8326156021437	OV	BCCAGSC
TCGA-13-1404-01A-01R-1565-13	26.9806396857377	-10.71554966432	OV	BCCAGSC
TCGA-13-1405-01A-01R-1565-13	22.8361760927588	-11.337519456713	OV	BCCAGSC
TCGA-13-1407-01A-01R-1565-13	26.3930358562893	-13.9893277406222	OV	BCCAGSC
TCGA-13-1408-01A-01R-1565-13	25.3883679079106	-8.81048944567285	OV	BCCAGSC
TCGA-13-1409-01A-01R-1565-13	26.124469963235	-13.2112268715422	OV	BCCAGSC
TCGA-13-1410-01A-01R-1565-13	22.643460101879	-15.1306297656778	OV	BCCAGSC
TCGA-13-1411-01A-01R-1565-13	24.0314373783549	-9.17720121117307	OV	BCCAGSC
TCGA-13-1477-01A-01R-1565-13	27.5844250161598	-4.09520367574704	OV	BCCAGSC
TCGA-13-1483-01A-01R-1565-13	26.7834889604501	-10.6495799880254	OV	BCCAGSC
TCGA-13-1485-01A-02R-1565-13	24.8953312216172	-8.58334634448135	OV	BCCAGSC
TCGA-13-1487-01A-01R-1565-13	27.2124744708333	-9.4892264283387	OV	BCCAGSC
TCGA-13-1488-01A-01R-1565-13	27.5959286411584	-10.3136778004374	OV	BCCAGSC
