feature_1	feature_2	feature_3	project
TCGA-2G-AAHL	-5.452125332041	42.9614530093988	-4.18576477924192	TGCT
TCGA-2G-AAHN	-7.21115670648529	41.0492302901258	-3.78303075874105	TGCT
TCGA-2G-AAHP	-4.71245401393682	43.5007566079036	-4.88966873288911	TGCT
TCGA-2G-AAHT	-5.72898289247464	42.3707182562577	-4.56009589302468	TGCT
TCGA-2G-AAKD	-13.0081700650882	34.1149075426489	0.257767917724679	TGCT
TCGA-2G-AAKG	-12.8105175622643	33.8898883624171	0.177527357946198	TGCT
TCGA-2G-AAKH	-12.1785439494027	34.7210195476953	-0.996029777734056	TGCT
TCGA-2G-AAKL	-12.5766673903667	34.4091214024149	-0.800758875310727	TGCT
TCGA-2G-AAKM	-12.8064224605821	34.2330299027844	-0.479380771096896	TGCT
TCGA-2G-AAL5	-10.6257987644707	30.9319070030823	-1.05600938795181	TGCT
TCGA-2G-AAL7	-13.148843432591	34.3560189695858	0.0434432785214515	TGCT
TCGA-2G-AALP	-13.1229422946153	33.8752361345459	-0.812634207316237	TGCT
TCGA-2X-A9D5	-5.53226515711675	41.9911066371758	-4.38750574892658	TGCT
TCGA-2X-A9D6	-6.19654979408877	41.1401521497023	-4.42260090524194	TGCT
TCGA-4K-AA1G	-5.80968091796845	43.6159368475646	-5.07988556350619	TGCT
TCGA-4K-AA1H	-7.4329174554594	40.1586976532121	-3.44977635062816	TGCT
TCGA-4K-AA1I	-6.59524153763642	40.6830641713862	-3.61536921730087	TGCT
TCGA-4K-AAAL	-7.58444631647268	42.1845630199875	-4.13673217723926	TGCT
TCGA-S6-A8JW	-5.10277044809163	43.1697851332742	-4.98713450530803	TGCT
TCGA-S6-A8JX	-4.29308937570448	43.5126943401575	-4.97901144189251	TGCT
TCGA-S6-A8JY	-3.99278615560697	42.869851427487	-4.63061522911133	TGCT
TCGA-SB-A6J6	-4.71941340506006	41.7153600097515	-4.05359942559687	TGCT
TCGA-SB-A76C	-4.81575285307191	42.9387536411102	-4.7207635679912	TGCT
TCGA-SN-A6IS	-4.88106747757716	42.3267119155109	-4.3583842291034	TGCT
TCGA-SN-A84W	-10.6213395628472	30.7505861454306	-0.768127040801094	TGCT
TCGA-SN-A84X	-7.52583839346534	38.6565450456774	-3.08584404743241	TGCT
TCGA-SN-A84Y	-13.3814886243065	34.5652602449886	-0.562489172213671	TGCT
TCGA-SO-A8JP	-4.22949020913576	43.3628185226753	-4.94634720212731	TGCT
TCGA-VF-A8A8	-13.5013960551864	34.272949168727	-0.737290077251034	TGCT
TCGA-VF-A8A9	-6.05075194818625	41.0974290457429	-3.66652146587896	TGCT
TCGA-VF-A8AA	-6.5181930065891	41.3148775901335	-4.04653661938395	TGCT
TCGA-VF-A8AB	-7.12621096461863	39.8834167482135	-3.40379676354752	TGCT
TCGA-VF-A8AC	-6.4527848374063	41.1210720840224	-3.91154831816856	TGCT
TCGA-VF-A8AD	-12.3086443113374	34.6726697500245	-0.936746756757529	TGCT
TCGA-VF-A8AE	-7.52709641282474	40.8079999845194	-3.57459349248589	TGCT
TCGA-W4-A7U2	-4.30922587991329	42.3345669595164	-4.3838924944728	TGCT
TCGA-W4-A7U3	-10.8342821154802	32.1979414632108	-0.885447436111974	TGCT
TCGA-W4-A7U4	-13.1456592686817	34.6767219761189	-0.947661295914581	TGCT
TCGA-WZ-A7V3	-4.41018271812535	42.5737161849157	-4.18275170660086	TGCT
TCGA-WZ-A7V4	-6.61974434940975	40.9498477422242	-3.91482548056724	TGCT
TCGA-WZ-A7V5	-5.5878433155386	41.4445459545721	-3.92643797303765	TGCT
TCGA-WZ-A8D5	-5.21384938959121	41.5539261382507	-3.74111537376159	TGCT
TCGA-X3-A8G4	-12.1931775420983	33.4577375597792	-0.246148407117504	TGCT
TCGA-XE-A8H1	-12.7331576069895	34.7534920857822	-1.63656671150866	TGCT
TCGA-XE-A8H4	-6.42832179375851	40.924427656142	-3.83869831145303	TGCT
TCGA-XE-A8H5	-4.12403001099091	42.9163582596847	-4.62093245206796	TGCT
TCGA-XE-A9SE	-5.82298944246056	41.264783825151	-3.28842383288069	TGCT
TCGA-XE-AANI	-10.5947145622066	30.7628838867477	-0.858937385225054	TGCT
TCGA-XE-AANJ	-4.27372049568561	42.2626994873658	-4.16929021988547	TGCT
TCGA-XE-AANR	-7.9899531959724	41.8179302819497	-4.01942992844895	TGCT
TCGA-XE-AANV	-5.64497911447252	42.2522932897323	-4.56177672762039	TGCT
TCGA-XE-AAO3	-4.61130360666072	42.7400266384917	-4.46176141148006	TGCT
TCGA-XE-AAO4	-5.77265904974897	42.391345017688	-3.98289161334103	TGCT
TCGA-XE-AAO6	-5.3129635924161	42.3048363045794	-3.1303054052115	TGCT
TCGA-XE-AAOB	-11.3549836223391	33.2614402367817	-0.82927778629334	TGCT
TCGA-XE-AAOC	-10.6196048261921	30.7469105571932	-0.891266612315344	TGCT
TCGA-XE-AAOD	-7.15790099374556	39.9698436584383	-3.43256623619278	TGCT
TCGA-XE-AAOF	-7.66351572461695	41.5617533056218	-3.95071327860344	TGCT
TCGA-XE-AAOJ	-10.7409858874919	31.5801108492069	-0.889406355022999	TGCT
TCGA-XE-AAOL	-5.77165813601443	44.0395612616332	-4.98311825989019	TGCT
TCGA-XY-A89B	-5.27022568860761	41.3537093586263	-4.12101321491634	TGCT
TCGA-XY-A8S2	-12.907235221055	34.2493954627445	-1.10404447647178	TGCT
TCGA-XY-A8S3	-13.0748860359852	33.9882097147546	-1.11459335838392	TGCT
TCGA-XY-A9T9	-5.41431723221356	41.4803557382646	-3.89839131889053	TGCT
TCGA-YU-A90P	-12.5627138081925	34.3631771151582	-1.47588831159168	TGCT
TCGA-YU-A90Q	-5.69774930577895	43.7373233972296	-5.14216119533089	TGCT
TCGA-YU-A90S	-7.76785183606142	40.1609490612636	-3.36656358663208	TGCT
TCGA-YU-A90W	-5.00702734228832	43.051422785816	-4.77541563349182	TGCT
TCGA-YU-A90Y	-11.8337000935287	33.5184402648099	-0.965305890906361	TGCT
TCGA-YU-A912	-5.60413624677196	43.1644365167867	-4.95902606859522	TGCT
TCGA-YU-A94D	-10.5025908789298	30.8486426220003	-1.29053503789427	TGCT
TCGA-YU-A94I	-9.60219133804432	32.4769177472775	-1.57151330331466	TGCT
TCGA-YU-AA4L	-9.21243192008053	32.9303681387252	-1.80303318608909	TGCT
TCGA-YU-AA61	-10.8524522390752	32.2871047964848	-0.797337980441113	TGCT
TCGA-ZM-AA05	-7.98448895662319	41.0809519275582	-3.22854821753634	TGCT
TCGA-ZM-AA06	-5.76098231450786	42.7290371996159	-3.04501364309484	TGCT
TCGA-ZM-AA0B	-5.80710181698455	42.2844011544962	-3.13262875572458	TGCT
TCGA-ZM-AA0D	-7.37138067087996	40.5987210375638	-3.53008669938829	TGCT
TCGA-ZM-AA0E	-7.82535614439552	41.1801945072199	-3.52096562249377	TGCT
TCGA-ZM-AA0F	-7.92761733813165	40.6637535966087	-3.32260191136358	TGCT
TCGA-ZM-AA0H	-7.73699510889491	41.0886120900742	-3.16777479261475	TGCT
TCGA-ZM-AA0N	-7.88908422196245	41.316570214845	-3.48384426023479	TGCT
TCGA-4C-A93U	-4.38503123620435	-28.9724884069508	-22.3435978148673	THCA
TCGA-BJ-A0YZ	-5.6112769714031	-38.2943286733515	-17.3148038556275	THCA
TCGA-BJ-A0Z0	-7.82839585225928	-38.2873236010973	-17.8708156075187	THCA
TCGA-BJ-A0Z2	-8.4191350705199	-38.1779460720625	-17.9232309904023	THCA
TCGA-BJ-A0Z3	0.729814566579143	-30.5816151130491	-27.2847135467868	THCA
TCGA-BJ-A0Z5	-8.7539572674819	-37.0994646447966	-25.583572564103	THCA
TCGA-BJ-A0Z9	-9.12785103838209	-36.9470880898469	-25.7692914194455	THCA
TCGA-BJ-A0ZA	-9.10903400074976	-37.9914016966432	-24.6077298714906	THCA
TCGA-BJ-A0ZB	-1.52799737518757	-33.4152921416068	-28.9894300464703	THCA
TCGA-BJ-A0ZC	-5.80104002345321	-38.1311304999561	-17.3160642040777	THCA
TCGA-BJ-A0ZE	-8.84483427055902	-35.5059045245053	-18.5972554200453	THCA
TCGA-BJ-A0ZG	-5.9240383884622	-38.2186981918678	-17.3923979321172	THCA
TCGA-BJ-A0ZH	-2.03293627406952	-32.6251185241773	-27.0267245690235	THCA
TCGA-BJ-A0ZJ	-8.7105072540883	-36.3119758485435	-24.9231503051913	THCA
TCGA-BJ-A18Y	-6.86480298352491	-39.4575309883908	-17.7597556458099	THCA
TCGA-BJ-A18Z	-2.63321812464046	-29.95182651717	-21.4661686264254	THCA
TCGA-BJ-A190	-6.24630442458394	-41.2236278074098	-18.4166519882997	THCA
TCGA-BJ-A191	-3.43367615072129	-37.1789161537891	-21.0608102107321	THCA
TCGA-BJ-A192	-5.48252024385349	-39.3652769273259	-17.9839749121999	THCA
TCGA-BJ-A28R	-1.61510239812204	-32.4890885311409	-28.1773371841322	THCA
TCGA-BJ-A28S	-8.50193594496791	-38.4922086093319	-18.2384589549423	THCA
TCGA-BJ-A28T	-6.76301646976343	-31.8132886932084	-18.737865360002	THCA
TCGA-BJ-A28V	-9.61593431471759	-40.9241334407341	-18.6765895491371	THCA
TCGA-BJ-A28W	-0.455136440541073	-25.5185613245044	-26.1018772229737	THCA
TCGA-BJ-A28X	-0.174672404782976	-26.94531508682	-26.9518264927959	THCA
TCGA-BJ-A28Z	-1.02795872888992	-27.4451069583469	-26.384105480324	THCA
TCGA-BJ-A290	0.326206690988364	-35.7232874125205	-20.6562993797658	THCA
TCGA-BJ-A291	-9.85356570251709	-41.8292847895545	-21.6979322097588	THCA
TCGA-BJ-A2N7	-8.14797175598221	-40.8599956100896	-20.2144616432625	THCA
TCGA-BJ-A2N8	-5.58754868187303	-40.2262415624073	-20.1302782883509	THCA
TCGA-BJ-A2N9	-9.98311010705477	-42.7627022834514	-20.8630986992677	THCA
TCGA-BJ-A2NA	-0.334503141472435	-34.390784741775	-21.4137918650107	THCA
TCGA-BJ-A2P4	-8.48006993872276	-35.7100461474057	-19.2752689419188	THCA
TCGA-BJ-A3EZ	-1.56221364278869	-33.5298291744233	-29.0036497257845	THCA
TCGA-BJ-A3F0	-10.7705265067252	-41.2966028365817	-19.4098725260093	THCA
TCGA-BJ-A3PR	-0.380675415585216	-26.3332136082847	-26.4415573477658	THCA
TCGA-BJ-A3PT	-8.40963759774414	-35.7800386803212	-19.3763667055612	THCA
TCGA-BJ-A3PU	-5.73620523473149	-30.8974266526659	-26.5077696322091	THCA
TCGA-BJ-A45C	-8.57286518848696	-38.8341988498726	-18.068307892675	THCA
TCGA-BJ-A45D	-8.15676703536706	-31.7325713877503	-25.2229818077486	THCA
TCGA-BJ-A45E	-1.30831351588262	-26.257773620984	-26.5748685385376	THCA
TCGA-BJ-A45F	-8.88287955579618	-41.954417172722	-21.0441811186356	THCA
TCGA-BJ-A45G	-7.17038861534542	-38.9923972592901	-19.5363767253073	THCA
TCGA-BJ-A45H	-6.43192622947172	-33.7162880207811	-19.209669082015	THCA
TCGA-BJ-A45I	-2.94106678550435	-30.3954592631822	-23.4001632216419	THCA
TCGA-BJ-A45J	-4.55987621538801	-33.0312648398182	-23.5380621684142	THCA
TCGA-BJ-A45K	-9.41434302505972	-39.6405608849735	-18.1682937102222	THCA
TCGA-BJ-A4O8	-1.69324608558776	-33.4425921155858	-18.8081695251131	THCA
TCGA-BJ-A4O9	-3.06649809959493	-35.4285357900995	-27.1675750480107	THCA
TCGA-CE-A13K	-8.79372059932642	-37.016231979032	-25.6564720447617	THCA
TCGA-CE-A27D	0.714919065480871	-30.7043725771791	-27.5250696289179	THCA
TCGA-CE-A3MD	-2.30684008446022	-35.1338759985952	-18.4687799581297	THCA
TCGA-CE-A3ME	-5.29654952647185	-34.2207704678905	-22.4530156897081	THCA
TCGA-CE-A481	-3.78291146430887	-33.3845525120045	-20.4435037986414	THCA
TCGA-CE-A482	-4.93900652571815	-35.3620601945889	-22.43458759244	THCA
TCGA-CE-A483	-2.15466598169382	-35.4925883514301	-26.2384641868513	THCA
TCGA-CE-A484	-7.02242932365683	-36.1436385059781	-20.5607495237433	THCA
TCGA-CE-A485	-1.70902239598608	-33.6388783161132	-18.8476920634913	THCA
TCGA-DE-A0XZ	-3.85741136101791	-33.6973820150819	-20.3162921653009	THCA
TCGA-DE-A0Y2	-4.19945964828634	-34.2030835311801	-25.1419187791368	THCA
TCGA-DE-A0Y3	-1.69917705617164	-36.130021474841	-22.8274062141869	THCA
TCGA-DE-A2OL	-9.70540881585368	-40.9681592486094	-18.4818463182342	THCA
TCGA-DE-A3KN	-3.14322579762424	-34.7981177491864	-21.3896347988442	THCA
TCGA-DE-A4M8	-0.923008320485063	-27.069226462858	-26.1038733092103	THCA
TCGA-DE-A4M9	-7.04188039356478	-37.5052657475958	-17.938302457837	THCA
TCGA-DE-A4MA	-7.70986586042283	-30.8262469412612	-23.5108771881241	THCA
TCGA-DE-A4MB	-4.4160197774609	-29.1720055701315	-22.3403719905289	THCA
TCGA-DE-A4MC	-4.14503750095415	-33.2484743791383	-26.5141469753623	THCA
TCGA-DE-A4MD	-4.43494297616951	-34.1210072308049	-28.6960266106497	THCA
TCGA-DE-A69J	-1.76972349454959	-33.7483687336162	-27.0113019240045	THCA
TCGA-DE-A69K	-6.45348308995544	-34.0118485452178	-22.7312647971572	THCA
TCGA-DE-A7U5	-6.65129811911251	-31.7674620135177	-18.9982857520672	THCA
TCGA-DJ-A13L	-0.443602156608949	-28.3341589946189	-25.8605934402667	THCA
TCGA-DJ-A13M	-9.21587484113197	-37.4663933961687	-24.8879860769117	THCA
TCGA-DJ-A13O	0.0896076689155278	-31.1762584963503	-28.476243283492	THCA
TCGA-DJ-A13P	-0.688264916711267	-35.8221507720939	-25.9033779246621	THCA
TCGA-DJ-A13R	-5.66205771063087	-28.0601640221572	-27.4303056250615	THCA
TCGA-DJ-A13S	-8.32932632249968	-42.1276144184227	-20.7072087315787	THCA
TCGA-DJ-A13T	-1.51036297803	-36.6437092309255	-23.9917786602376	THCA
TCGA-DJ-A13U	-8.74955499086945	-37.1277438772649	-25.694809315644	THCA
TCGA-DJ-A13W	-5.83202217381633	-28.0548278586186	-27.5404198241754	THCA
TCGA-DJ-A13X	-2.17135067148803	-35.1834976530345	-23.2373633526425	THCA
TCGA-DJ-A1QD	0.785034558339608	-33.4680146873545	-27.7072245383262	THCA
TCGA-DJ-A1QE	-0.559536174605639	-32.4043100881535	-24.7916154057771	THCA
TCGA-DJ-A1QF	0.464376322380772	-34.2389329444995	-28.1900798507505	THCA
TCGA-DJ-A1QG	-8.05745340247961	-33.8234669518087	-18.1671575514334	THCA
TCGA-DJ-A1QH	0.738215327082839	-33.373885846672	-27.695675176186	THCA
TCGA-DJ-A1QI	-2.01944805755633	-34.8926171769969	-22.9849909694705	THCA
TCGA-DJ-A1QL	-9.47387439248462	-39.482892570168	-18.2446233381525	THCA
TCGA-DJ-A1QM	0.247769449898865	-35.5954264666982	-27.0601332309195	THCA
TCGA-DJ-A1QN	0.323445226971457	-34.3272558042339	-28.0057569045046	THCA
TCGA-DJ-A1QO	-0.0647133153868317	-32.1537709281852	-22.4207494974405	THCA
TCGA-DJ-A1QQ	-0.837760447426745	-34.8578986469003	-20.3788571942827	THCA
TCGA-DJ-A2PN	-2.14630702024469	-35.0526320854519	-22.8366306049864	THCA
TCGA-DJ-A2PO	-1.54069966308717	-33.0611243970303	-19.6097880943753	THCA
TCGA-DJ-A2PP	-9.65157277484432	-41.5079705957877	-19.1233421011636	THCA
TCGA-DJ-A2PQ	-7.49802627325697	-33.1186225329155	-18.6046230416808	THCA
TCGA-DJ-A2PR	-0.522987434466687	-34.4810208257858	-21.2818312070331	THCA
TCGA-DJ-A2PS	-5.09300323126926	-33.9334083911299	-20.2543487537142	THCA
TCGA-DJ-A2PT	-2.50510615315068	-29.5073908078509	-23.9241865080899	THCA
TCGA-DJ-A2PU	-3.30802321644031	-34.8349949009489	-24.3081690775166	THCA
TCGA-DJ-A2PV	-1.94278195924609	-34.5501962845578	-22.2543154945318	THCA
TCGA-DJ-A2PW	-5.62722747265223	-35.4011187153013	-26.0285468238556	THCA
TCGA-DJ-A2PX	0.243288033133426	-30.4149099472215	-27.2984638250236	THCA
TCGA-DJ-A2PY	-7.43902981164538	-32.8089068421061	-18.6335548892437	THCA
TCGA-DJ-A2PZ	-5.27073220802837	-33.6850015755395	-19.1097989789939	THCA
TCGA-DJ-A2Q0	-9.57595033039304	-41.9387724337645	-22.3315098830079	THCA
TCGA-DJ-A2Q1	-2.06576436274082	-28.3134689767757	-25.6987781350304	THCA
TCGA-DJ-A2Q2	-7.72175665132718	-41.2638570550667	-20.8751922029318	THCA
TCGA-DJ-A2Q3	0.940323054388459	-30.6677202846152	-27.1309715886572	THCA
TCGA-DJ-A2Q4	-0.134523129326878	-34.286723401915	-27.4016627699282	THCA
TCGA-DJ-A2Q5	0.814217228146003	-30.2394563618653	-26.8268837372499	THCA
TCGA-DJ-A2Q6	0.105074091884543	-34.5204090857759	-26.5760458494444	THCA
TCGA-DJ-A2Q7	-0.141028715465171	-34.525491477224	-26.6439668015742	THCA
TCGA-DJ-A2Q9	0.00579146594860037	-26.9378280238526	-25.37564290278	THCA
TCGA-DJ-A2QA	-7.73902349873059	-30.7883496882126	-23.5333792048293	THCA
TCGA-DJ-A2QB	-9.47251909412782	-41.8604781612881	-21.6317340412342	THCA
TCGA-DJ-A2QC	-6.24018066273804	-31.7815816430554	-23.1700051804994	THCA
TCGA-DJ-A3UK	-3.62729366084959	-36.0959190034965	-21.1311453426555	THCA
TCGA-DJ-A3UM	-0.776852126167332	-34.3936582100962	-26.3504875003223	THCA
TCGA-DJ-A3UN	-5.62179776665722	-35.260582145389	-23.209815107662	THCA
TCGA-DJ-A3UO	-5.34892294466256	-35.491307199417	-25.5306009159066	THCA
TCGA-DJ-A3UP	-7.34202986109591	-39.937869256552	-20.0747540878018	THCA
TCGA-DJ-A3UQ	-2.45763167586212	-31.2496563874139	-23.8964903654932	THCA
TCGA-DJ-A3UR	-3.72199825609779	-35.2642992287074	-23.5864452115763	THCA
TCGA-DJ-A3US	-7.3935638023494	-36.2706742546194	-24.7824996485431	THCA
TCGA-DJ-A3UT	-8.06438163833386	-40.7118064883276	-20.0548869598005	THCA
TCGA-DJ-A3UU	-4.3004806306974	-34.5597683678707	-20.6987338466866	THCA
TCGA-DJ-A3UW	-1.12909992745463	-27.5814778072897	-26.2953620463245	THCA
TCGA-DJ-A3UX	-5.3583512702434	-37.684850408991	-21.0608452475104	THCA
TCGA-DJ-A3UY	-2.60666438927616	-33.1532063390431	-22.2039704374643	THCA
TCGA-DJ-A3UZ	-5.62003704454863	-37.6944650608046	-20.3504564155484	THCA
TCGA-DJ-A3V0	-5.42893451819561	-35.2120373898941	-26.2352432868084	THCA
TCGA-DJ-A3V2	-0.0118171449908093	-30.4244647904276	-27.4970151719965	THCA
TCGA-DJ-A3V3	-7.1712319519887	-36.220413414322	-24.972840595692	THCA
TCGA-DJ-A3V4	-6.81882505280926	-36.3737148962159	-25.9708251411836	THCA
TCGA-DJ-A3V5	-6.88199033864888	-36.3515463852022	-26.0629774158599	THCA
TCGA-DJ-A3V7	-7.93800520713244	-36.8775950603396	-26.2058014352526	THCA
TCGA-DJ-A3V8	-1.84539351217918	-33.1703054455293	-26.6872561137377	THCA
TCGA-DJ-A3V9	-2.84148596617791	-35.1669458792742	-25.3478812997921	THCA
TCGA-DJ-A3VA	-2.3905491269484	-34.1269183596653	-26.8671176120717	THCA
TCGA-DJ-A3VB	-0.264208714051275	-31.4185564645386	-28.49294216201	THCA
TCGA-DJ-A3VD	-0.202748436908993	-26.8462842600125	-26.870389980574	THCA
TCGA-DJ-A3VE	-1.48250228768742	-34.9748656109421	-19.5339532221862	THCA
TCGA-DJ-A3VF	-1.08789743707135	-30.3359729717387	-26.8498777113636	THCA
TCGA-DJ-A3VG	-7.15435061497364	-39.8298107420305	-17.8374304109804	THCA
TCGA-DJ-A3VI	-0.356940423688897	-33.8383790498087	-26.2276686778205	THCA
TCGA-DJ-A3VJ	-1.4581973699607	-33.3792561595698	-19.3254312397067	THCA
TCGA-DJ-A3VK	-6.83459348427583	-39.4714559863897	-17.6242249275231	THCA
TCGA-DJ-A3VL	-2.78338558864279	-34.4294206755995	-17.6880166762969	THCA
TCGA-DJ-A3VM	-7.27196254729374	-42.5169663669596	-20.2596436324662	THCA
TCGA-DJ-A4UL	-6.40902657884965	-31.9591583194563	-23.3522514464529	THCA
TCGA-DJ-A4UP	-3.9193157675071	-32.6014825479952	-20.111922845885	THCA
TCGA-DJ-A4UQ	-1.69285327727403	-34.2407548846287	-19.1980713180377	THCA
TCGA-DJ-A4UR	-8.43716311140323	-35.7304795236657	-19.2583120636833	THCA
TCGA-DJ-A4UT	-4.14994851699122	-31.3590057134305	-20.2403159448256	THCA
TCGA-DJ-A4UW	-4.13283518480147	-33.8627742853455	-21.6695728981462	THCA
TCGA-DJ-A4V0	-3.7549391363939	-32.2312030402054	-19.8574296000752	THCA
TCGA-DJ-A4V2	-3.97999080030156	-33.7134908920223	-24.5113270713151	THCA
TCGA-DJ-A4V4	-5.90045866237678	-33.4181715729531	-22.6290350718874	THCA
TCGA-DJ-A4V5	-1.71915577933214	-33.3572561975677	-18.9989592810689	THCA
TCGA-DO-A1JZ	-3.29520746356379	-36.1922062896935	-22.1013618334677	THCA
TCGA-DO-A1K0	-2.01235338162788	-35.7877380953287	-22.8050914944681	THCA
TCGA-DO-A2HM	4.07249618567447	6.21013701098008	-1.47983461434882	THCA
TCGA-E3-A3DY	-0.282990492470731	-34.4956751469399	-21.426812882852	THCA
TCGA-E3-A3DZ	-8.3704127785107	-38.5319931735042	-19.939545819158	THCA
TCGA-E3-A3E0	-5.01266202673327	-34.4403415347902	-20.8473105531168	THCA
TCGA-E3-A3E1	-4.06913170664554	-34.4277180882516	-26.9782827455336	THCA
TCGA-E3-A3E2	-4.26595705869649	-32.4819940821436	-20.8978227325464	THCA
TCGA-E3-A3E3	-4.2915554354548	-34.3505435670167	-25.0340821700337	THCA
TCGA-E3-A3E5	-2.42497094469121	-35.5171817900631	-19.268883582895	THCA
TCGA-E8-A242	-1.29073353434964	-29.7322673483661	-28.6345678510336	THCA
TCGA-E8-A2EA	-2.53948600591786	-29.1014900722908	-25.6702463993452	THCA
TCGA-E8-A2JQ	-1.35472412605079	-26.8761907450209	-25.7991622493025	THCA
TCGA-E8-A3X7	-5.73156118333347	-30.9433564964323	-23.8810279040187	THCA
TCGA-E8-A413	-2.90635162986072	-33.1056406531342	-21.4490464028815	THCA
TCGA-E8-A414	-2.5020923134943	-32.5004187432492	-21.4024243710048	THCA
TCGA-E8-A415	-0.44997574363095	-35.1522612704006	-26.1459776385399	THCA
TCGA-E8-A416	-5.74698294450878	-38.1187730970438	-19.9338970065657	THCA
TCGA-E8-A417	-0.185398004399004	-33.822799935067	-26.3473155918357	THCA
TCGA-E8-A418	-1.71813023085429	-33.3826786360113	-27.766141799841	THCA
TCGA-E8-A419	-0.909223040008658	-28.2498549857627	-26.7403871410715	THCA
TCGA-E8-A432	-2.4650267928641	-33.6361619073482	-21.4483134170796	THCA
TCGA-E8-A433	-6.02957806298312	-30.8523744655431	-24.0775345937635	THCA
TCGA-E8-A434	-5.63903203743998	-38.0028796411623	-20.5224924866863	THCA
TCGA-E8-A436	-2.77166648998302	-32.9578575007613	-22.0293568465833	THCA
TCGA-E8-A437	-6.62983497911776	-35.8147624947568	-20.7063445954597	THCA
TCGA-E8-A438	-6.68478910997936	-35.7785960897492	-20.7999847540802	THCA
TCGA-E8-A44K	-4.50694100468165	-31.3553151240984	-23.7240170961629	THCA
TCGA-E8-A44M	-0.723550966680135	-27.1405532552737	-26.0858633512145	THCA
TCGA-EL-A3CL	-6.3601987795295	-35.0719041760395	-23.1595347608844	THCA
TCGA-EL-A3CM	-2.84317067901153	-30.5663261442983	-23.9288074533414	THCA
TCGA-EL-A3CN	-1.51951616591039	-29.0585381192931	-25.9337798087347	THCA
TCGA-EL-A3CO	-2.67753536073246	-31.795811267015	-19.2299493715604	THCA
TCGA-EL-A3CP	-2.21444792880352	-35.577037920224	-22.7841560691057	THCA
TCGA-EL-A3CR	-2.40636592562223	-31.3542054512756	-26.908228123881	THCA
TCGA-EL-A3CS	-3.25978689974847	-31.641343890933	-24.6932666111026	THCA
TCGA-EL-A3CT	-2.21849267795766	-29.3983756590028	-24.3724971209846	THCA
TCGA-EL-A3CU	-3.74642171003559	-30.7543008203869	-20.8978529797853	THCA
TCGA-EL-A3CV	-0.0928625853219784	-27.572631890705	-25.2507308924578	THCA
TCGA-EL-A3CW	-6.31125027001389	-31.1950248253663	-19.2368358999983	THCA
TCGA-EL-A3CX	-8.03236118267127	-35.2829258324861	-23.6946081753433	THCA
TCGA-EL-A3CY	4.04541133100676	6.25695847659187	-1.4720171039113	THCA
TCGA-EL-A3CZ	-9.07803818717366	-38.1706321087748	-23.9212807173645	THCA
TCGA-EL-A3D0	0.223441650284845	-35.7633977641426	-20.6984593484998	THCA
TCGA-EL-A3D1	-6.31869754293351	-30.4716932540698	-25.460522691619	THCA
TCGA-EL-A3D4	-8.18597943617065	-34.4203634353743	-23.0679950785965	THCA
TCGA-EL-A3D5	-9.37378479511102	-37.6799443504318	-23.8268490615085	THCA
TCGA-EL-A3D6	-1.69774378359545	-29.0132454399663	-25.6795957150568	THCA
TCGA-EL-A3GO	-9.03525194200723	-38.406786767632	-20.470362234208	THCA
TCGA-EL-A3GP	-0.565696588731412	-29.3871566728143	-23.5626209063718	THCA
TCGA-EL-A3GQ	-3.62067528910886	-35.6134252794506	-20.5953469367454	THCA
TCGA-EL-A3GR	-5.60753053586048	-33.8320650478442	-20.6066791090466	THCA
TCGA-EL-A3GS	-8.66482938857794	-36.868833867044	-26.2699032645573	THCA
TCGA-EL-A3GU	-1.78519883814298	-31.2345841133042	-24.3624090107683	THCA
TCGA-EL-A3GV	-8.72148264380382	-36.6441208933884	-26.5868382813577	THCA
TCGA-EL-A3GW	-8.93791187148842	-38.4389605592257	-23.9202287885528	THCA
TCGA-EL-A3GX	-3.88180602418449	-33.6195491225128	-25.8584058382933	THCA
TCGA-EL-A3GY	-2.91046844584563	-33.8969630426465	-27.453093218393	THCA
TCGA-EL-A3GZ	-2.43970216948935	-34.9606443324035	-23.0375064827909	THCA
TCGA-EL-A3H1	-9.7444668911428	-40.7286783786752	-18.7178630951275	THCA
TCGA-EL-A3H2	-8.41755329236542	-38.5904793414917	-19.2823468530683	THCA
TCGA-EL-A3H3	-8.69823319669852	-36.5268702088697	-26.7196860490727	THCA
TCGA-EL-A3H4	-8.39587620111606	-36.6055327241654	-26.6563493235386	THCA
TCGA-EL-A3H5	-2.2972340422113	-28.7920788110267	-24.8231200072654	THCA
TCGA-EL-A3H7	-1.13432123127799	-30.2693976786809	-27.2343322302806	THCA
TCGA-EL-A3H8	-5.43073383026007	-34.0469399795456	-21.1214954630927	THCA
TCGA-EL-A3MW	-2.59289771132574	-36.4950489663537	-22.730703197574	THCA
TCGA-EL-A3MX	-2.29934991204561	-37.6532204528286	-20.6090233816055	THCA
TCGA-EL-A3MY	-0.650519518350267	-29.6676836087671	-23.6954509626159	THCA
TCGA-EL-A3MZ	-1.66886310482536	-32.9408918399076	-28.9505059959274	THCA
TCGA-EL-A3N2	-3.00070775679952	-34.2725629452036	-26.2004231572123	THCA
TCGA-EL-A3N3	-1.69997708307207	-28.8927487874124	-25.3257906030288	THCA
TCGA-EL-A3T0	-3.39425686167278	-33.9976514592411	-21.501312685588	THCA
TCGA-EL-A3T1	-1.97124048800569	-31.4612978148595	-28.3731296728531	THCA
